window,seed,ticker,scenario,method,market_jump,asset_jump,n_paths,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,4567,CHD,market_and_assets,naive,true,true,11,0.18181818181818182,0.0,0.9627962008735115,0.16981121320229586,0.05658364838923738,0.04232120421474494,0.036451263998255594,175.75849115963658,457.0493044602641,1.0310984857259324,2.086583004139497,0.041124122680006696,0.041124122680006696,0.019034199745710603,0.0,0.0,0.006376125681982516,0.030993229474791294
training,4567,CHD,market_and_assets,hybrid,false,false,137,0.6277372262773723,0.44525547445255476,0.5373804030497894,0.09477937086813654,0.03777588311581888,0.025157074833046387,0.029598769894022655,158.23228232088007,472.0941679652247,0.9989314399723077,1.3808579670845182,0.035623773968942354,0.035623773968942354,0.013075258735035861,0.0,0.0,0.010455425896311309,0.045244390962205325
training,4567,CHD,market_and_assets,hybrid,false,true,44,0.20454545454545456,0.0,0.9012374198225186,0.1589539089420177,0.05706310172390816,0.04239499217084037,0.03672855592617927,115.93356093986507,510.87924693407155,1.0005359406840932,1.8341501031510907,0.04236149149041368,0.04236149149041368,0.01771953548750425,0.0,0.0,0.005028593965687242,0.03252974429764018
training,4567,CHD,market_and_assets,hybrid,true,false,58,0.5517241379310345,0.3793103448275862,0.5683091113251566,0.10023435861139415,0.03758256729843366,0.025016584721463005,0.030666856441052676,148.79188053845587,478.02092733548085,0.9994148998163583,1.3583967732528652,0.030110035175397218,0.030110035175397218,0.011157444159299614,0.0,0.0,0.010465754107761736,0.04446231331189068
training,4567,CHD,market_and_assets,hybrid,true,true,11,0.18181818181818182,0.0,0.9223145264526867,0.16267134056920504,0.05650328487244565,0.042262437987331494,0.03642942404540215,175.450819422388,457.257760945962,0.9989305303385312,2.0299123376530614,0.040588879087517835,0.040588879087517835,0.01918157059778554,0.0,0.0,0.0065733254453428005,0.031979228291592714
training,4567,CHRW,off,naive,false,false,250,0.228,0.012,0.39669945998091416,0.09629917977411474,0.034449318936942454,0.03335453405263279,0.02361869328114801,10.026114827202061,4.101435425569803,1.1943655160822748,1.2283770361891746,0.022551852700003518,0.022551852700003518,0.030863563453296716,0.0,0.0,0.008496023138105583,0.03834851771511204
training,4567,CHRW,off,hybrid,false,false,250,0.948,0.908,0.18610110634643612,0.04517622458341469,0.03432488274422953,0.033300260314988915,0.023636181001115964,9.484035451901475,4.400823605959805,0.9994870331557859,1.029165630586921,0.02026045757529724,0.02026045757529724,0.021990286874262403,0.0,0.0,0.009608098336948662,0.04631525668835863
training,4567,CHRW,market_only,naive,false,false,181,0.3149171270718232,0.0055248618784530384,0.3918742344267749,0.0951278515774214,0.03447326973504408,0.03324823012792249,0.0237074218261615,10.110286332621437,4.129204654530435,1.193528442287309,1.225135677580703,0.020763563028582732,0.020763563028582732,0.03161946473128452,0.0,0.0,0.00865282055584186,0.03844233250640169
training,4567,CHRW,market_only,naive,true,false,69,0.10144927536231885,0.0,0.4578043457273063,0.11113245022487792,0.028645665083656114,0.028839708960276232,0.023973727097717275,9.544187301582006,4.32083215630093,1.2287153635554395,1.2698002867976532,0.023454460391265707,0.023454460391265707,0.018900067743152255,0.0,0.0,0.008215704150816855,0.03704926278726145
training,4567,CHRW,market_only,hybrid,false,false,181,0.9171270718232044,0.9281767955801105,0.18341422975184776,0.0445239826765929,0.0343653142006176,0.03318700181541383,0.023738059828787846,9.566627537482777,4.400649613603225,0.9995719845487803,1.0273668798991602,0.018625380912675144,0.018625380912675144,0.02237777901129653,0.0,0.0,0.009623566352272872,0.046236262748528933
training,4567,CHRW,market_only,hybrid,true,false,69,0.8695652173913043,0.7971014492753623,0.20073370236764868,0.04872830150047564,0.026546608329711726,0.027143309620083694,0.024050059978222297,8.881558619383433,4.7828283208818165,0.9971670893201121,1.0315120287416435,0.020586690291378856,0.020586690291378856,0.04007584553526641,0.0,0.0,0.009352698921688829,0.04576272962578724
training,4567,CHRW,market_and_assets,naive,false,false,136,0.2647058823529412,0.014705882352941176,0.38933811676855834,0.0945122065490449,0.0351234324213896,0.0334121389740169,0.02373679776469246,10.951807435673661,4.408962614246821,1.190692633448019,1.233190287620109,0.023254076040292594,0.023254076040292594,0.03437394998432686,0.0,0.0,0.00846678150652886,0.03857237037982219
training,4567,CHRW,market_and_assets,naive,false,true,45,0.0,0.0,0.6364535382815597,0.154499715486873,0.0667543753961433,0.04860211118299249,0.0253499900903623,9.400197596384253,4.56421150277909,1.1571514122477442,1.4607241963386122,0.02459331201495276,0.02459331201495276,0.0560421717899832,0.0,0.0,0.006435285610990601,0.031686350124528
training,4567,CHRW,market_and_assets,naive,true,false,51,0.11764705882352941,0.0,0.4444385385711247,0.1078878875369902,0.030120063624470814,0.029850913494146383,0.02340852186784286,10.396243214924793,4.204616921459663,1.2241982047513877,1.2736977051828402,0.02035863832081637,0.02035863832081637,0.020818019890044705,0.0,0.0,0.008201834602242922,0.037478910580862855
training,4567,CHRW,market_and_assets,naive,true,true,18,0.0,0.0,0.7127367273730912,0.17301753383838178,0.06372692950536205,0.04511523665657023,0.02560549975873547,8.873280878457567,4.279969767902723,1.1997203292187189,1.5309297936940842,0.02271764058496388,0.02271764058496388,0.026190418105353813,0.0,0.0,0.005724270908652687,0.030629870651562623
training,4567,CHRW,market_and_assets,hybrid,false,false,136,0.9191176470588235,0.9411764705882353,0.18508823495437257,0.044930349067786174,0.03499463526081739,0.0333465312321002,0.023783091152620346,10.375612962832323,4.636713128540971,0.9992486241100574,1.0364073554154043,0.020924125775785687,0.020924125775785687,0.021828409197712458,0.0,0.0,0.009487580281570334,0.046345327718940066
training,4567,CHRW,market_and_assets,hybrid,false,true,45,0.5555555555555556,0.15555555555555556,0.4154342758724363,0.10084707455486254,0.06355999581975685,0.04644734995258232,0.025295368601633613,9.047297327141433,4.799765621416046,0.9966388933074192,1.2603198409111411,0.022606736283066038,0.022606736283066038,0.036337053573576,0.0,0.0,0.007600224953804132,0.03717361613240137
training,4567,CHRW,market_and_assets,hybrid,true,false,51,0.9607843137254902,0.9411764705882353,0.18988682118346925,0.04609521054241381,0.027985342468774103,0.028243531085789718,0.0234497909199648,9.687864344016859,4.536844514590591,0.9979921618479831,1.039315217873516,0.017951682967978097,0.017951682967978097,0.038121025882310186,0.0,0.0,0.009364410984929041,0.04620532233139097
training,4567,CHRW,market_and_assets,hybrid,true,true,18,0.3333333333333333,0.0,0.44309936565982627,0.10756280201017865,0.06199703335931799,0.043787050323255576,0.025543955869214596,8.346883933020157,4.646336346146825,1.0027134486612241,1.280291714800796,0.020381201938485433,0.020381201938485433,0.021718178101389325,0.0,0.0,0.007009721217964167,0.036876355748373106
training,4567,CHTR,off,naive,false,false,250,0.132,0.004,0.5178386275978044,0.10516006604381521,0.05739306455800742,0.04093798988334988,0.023403888684140645,9.137502761781349,4.041677066693864,1.2240785731635342,1.264498628199359,0.028383696425058672,0.028383696425058672,0.038894909869697715,0.0,0.0,0.007193058568329724,0.0372277657266811
training,4567,CHTR,off,hybrid,false,false,250,0.952,0.912,0.22861670299989875,0.04642633110958481,0.05730816287315421,0.040894097653939004,0.02343169965903673,8.58479086748718,4.32450592874136,1.0006931241676784,1.0351404145625587,0.02506471466116688,0.02506471466116688,0.024331094054883,0.0,0.0,0.008727404193781634,0.047226319595083145
training,4567,CHTR,market_only,naive,false,false,181,0.143646408839779,0.0,0.5119665999051852,0.10396760417044845,0.05729563118035548,0.04111136080303685,0.02304665909964806,8.591308915248451,3.8007133207811283,1.2216824498676375,1.2574785953022676,0.02828216239949003,0.02828216239949003,0.039397002285687516,0.0,0.0,0.0071387767005029554,0.03756147058001062
training,4567,CHTR,market_only,naive,true,false,69,0.014492753623188406,0.0,0.5958189595506843,0.12099591995900934,0.0494718951298617,0.03572570583400609,0.024061437526201,9.39903947860073,4.381703415081756,1.262395446431085,1.3166126566819434,0.02604111695255414,0.02604111695255414,0.02260743864877131,0.0,0.0,0.006622863550148276,0.03544070336487577
training,4567,CHTR,market_only,hybrid,false,false,181,0.9447513812154696,0.9060773480662984,0.22448413054453717,0.04558710906399762,0.05718897781266027,0.04105055499308663,0.02307000049475807,8.033829387849066,4.101730933318786,0.9994668415915535,1.0299729857549178,0.024984710229616854,0.024984710229616854,0.02216947911656231,0.0,0.0,0.008746699264550198,0.04744070660706371
training,4567,CHTR,market_only,hybrid,true,false,69,0.9565217391304348,0.8840579710144928,0.23782677592633955,0.04829666643336269,0.045540024189435535,0.03325076718871647,0.024143307919762474,8.671656961753799,4.72879575789474,0.9982139844806177,1.0423180199651485,0.022354083086843685,0.022354083086843685,0.0463357973411776,0.0,0.0,0.008074234755362735,0.047161704758611304
training,4567,CHTR,market_and_assets,naive,false,false,136,0.09558823529411764,0.0,0.5125419757635539,0.10408444860815827,0.05706594222119776,0.04101817840506921,0.023812861475319552,9.256230551471173,4.487716274016556,1.2241813474065726,1.2542609774725566,0.02565152144898422,0.02565152144898422,0.03759431978551989,0.0,0.0,0.00742737442048403,0.03751701331291737
training,4567,CHTR,market_and_assets,naive,false,true,45,0.0,0.0,0.8053371012581099,0.16354381122300918,0.043606961710633385,0.03694146883733967,0.025430269284761487,8.96601609094441,4.11208874226331,1.1862091978258038,1.5064865586644598,0.025104634041286662,0.025104634041286662,0.06363207143208463,0.0,0.0,0.0051176990439463325,0.02938057363220052
training,4567,CHTR,market_and_assets,naive,true,false,47,0.02127659574468085,0.0,0.5931995086731631,0.1204639750391094,0.04862188445426447,0.03565806571481415,0.023574200471160305,8.27972187198061,3.450461656012917,1.2676297399897314,1.3106540879336355,0.021847477985083533,0.021847477985083533,0.022666559500949816,0.0,0.0,0.006784511007522959,0.03581483361794433
training,4567,CHTR,market_and_assets,naive,true,true,22,0.0,0.0,0.88791166787741,0.1803126392254837,0.060094672130766254,0.049511639877313225,0.0251987775033398,9.312808009386712,4.394189381452959,1.2051398515840896,1.5597268694185622,0.035248220402125864,0.035248220402125864,0.050356974734363694,0.0,0.0,0.004864260829553671,0.02907053178202853
training,4567,CHTR,market_and_assets,hybrid,false,false,136,0.9338235294117647,0.9338235294117647,0.22339133485972723,0.04536518960827812,0.05696629442649994,0.040991113209860056,0.023780602200667928,8.64543086652551,4.73211967519541,1.0016976813567222,1.0275679018530006,0.02265439836398965,0.02265439836398965,0.021753763323429653,0.0,0.0,0.009022372506486335,0.04745916804899836
training,4567,CHTR,market_and_assets,hybrid,false,true,45,0.37777777777777777,0.08888888888888889,0.503810193271262,0.1023112421020518,0.04113479596631193,0.03493540287617237,0.025260159400216288,8.521366459060728,4.3099000024041,1.0028065109282795,1.2752416020768413,0.02268095468374768,0.02268095468374768,0.03757331903001016,0.0,0.0,0.006049650518197155,0.036611231622077606
training,4567,CHTR,market_and_assets,hybrid,true,false,47,0.9361702127659575,0.8936170212765957,0.23355623305234438,0.047429426048543305,0.04437884954132276,0.03278478220552936,0.023621280334315493,7.654284649969457,4.12682438197656,0.9990891441778603,1.0340456965906502,0.01876474049902808,0.01876474049902808,0.04916092791339736,0.0,0.0,0.008338333256411437,0.04744542391655513
training,4567,CHTR,market_and_assets,hybrid,true,true,22,0.3181818181818182,0.09090909090909091,0.5424413559866083,0.11015626448159198,0.05677095554121039,0.04696052080018067,0.025017523382915154,8.713444433104891,4.636766846896901,0.9962954891036001,1.290336906354288,0.031337523496081446,0.031337523496081446,0.029650697366423052,0.0,0.0,0.005883126273581805,0.03732005521593374
training,4567,CI,off,naive,false,false,250,0.02,0.004,0.5638083730954001,0.12032084369279361,0.13317951017178536,0.08359194464803722,0.03455718571134076,8.923878191020304,4.170016842934578,1.262846684119946,1.3048918054409844,0.024910413246689876,0.024910413246689876,0.05071295822537007,0.0,0.0,0.006844540853217645,0.036673897324656486
training,4567,CI,off,hybrid,false,false,250,0.888,0.852,0.2311326050227407,0.049325393818767785,0.13329397160630826,0.08361861350742676,0.03448852597374929,8.236873030643487,4.563341699307394,1.0015207996364641,1.0359026538758196,0.021473937435791738,0.021473937435791738,0.02441461812824641,0.0,0.0,0.008861894432393354,0.046626174981923334
training,4567,CI,market_only,naive,false,false,181,0.016574585635359115,0.0,0.5597131678944127,0.11944689685484099,0.13381518753572116,0.08391556572910125,0.03449559362890559,8.440600184229927,3.614787416303877,1.2619400890777992,1.297505056498991,0.027371973030047413,0.027371973030047413,0.05098109414935219,0.0,0.0,0.006919060573738729,0.03701417768243426
training,4567,CI,market_only,naive,true,false,69,0.0,0.0,0.6587897629878865,0.14059056921005622,0.1218398515106388,0.07554404740048128,0.03419552911630282,10.340092639102668,6.140295732667101,1.3083154843508011,1.368214769134961,0.027831880336090766,0.027831880336090766,0.0294771004888244,0.0,0.0,0.006565227870518828,0.035383067685246315
training,4567,CI,market_only,hybrid,false,false,181,0.9005524861878453,0.850828729281768,0.22892777941378306,0.04885486785618095,0.13397587140331474,0.08398287033739069,0.03443700429395009,7.785291285690713,4.053418670566184,1.0012938100573863,1.0305621856151703,0.023563136788804128,0.023563136788804128,0.024050642051236578,0.0,0.0,0.008964417971980205,0.04695733112818239
training,4567,CI,market_only,hybrid,true,false,69,0.8260869565217391,0.782608695652174,0.25338925026346687,0.054075125218521695,0.11513649007745885,0.07082460761908138,0.03405416208865528,9.521908692386887,6.616215537578117,0.9993135562939444,1.0465151357860547,0.023114428549025963,0.023114428549025963,0.05584800103783061,0.0,0.0,0.009185031490039504,0.04662726482022906
training,4567,CI,market_and_assets,naive,false,false,136,0.014705882352941176,0.0,0.5654075070747552,0.12066211061743577,0.13332057521209975,0.08349375761892665,0.03494200227794498,8.665971143525836,3.8294237970586704,1.257830965495994,1.307827863260133,0.029662264847012725,0.029662264847012725,0.05367719734054634,0.0,0.0,0.0066112670664795125,0.03709965548041342
training,4567,CI,market_and_assets,naive,false,true,45,0.0,0.0,0.8452423320635284,0.180380915523473,0.0484303527006437,0.03403288738149439,0.03611989020301518,7.707366270944637,4.13832549974628,1.2108035241224364,1.539666493644601,0.025377373571491814,0.025377373571491814,0.08462208439647824,0.0,0.0,0.0049570177552823984,0.029975094400257075
training,4567,CI,market_and_assets,naive,true,false,52,0.0,0.0,0.6567166107180971,0.1401481433041846,0.1221840313262583,0.07515306481069715,0.03449573635231906,9.539815493228126,5.368663690514004,1.3082894502278033,1.3699635767542622,0.0246785889455256,0.0246785889455256,0.031610163817105116,0.0,0.0,0.0063893987429779215,0.034908782468435394
training,4567,CI,market_and_assets,naive,true,true,17,0.0,0.0,0.8719035247154312,0.18607060965859407,0.04891716825568637,0.03770039389465244,0.03534047658099741,7.163373323669071,4.561807825351414,1.2583623852089303,1.5191010082538754,0.03862784984472595,0.03862784984472595,0.0537286047515476,0.0,0.0,0.005571859980434689,0.02994343073454978
training,4567,CI,market_and_assets,hybrid,false,false,136,0.9117647058823529,0.7941176470588235,0.23425868695099566,0.04999252263949708,0.13346584994024902,0.0835510771772188,0.034799946526013814,7.960170342213424,4.250914091540195,0.9994365360487651,1.0401250431480296,0.025540549531406314,0.025540549531406314,0.023780503214895422,0.0,0.0,0.008658181276849133,0.04677066054187404
training,4567,CI,market_and_assets,hybrid,false,true,45,0.24444444444444444,0.022222222222222223,0.5200010302798372,0.11097203530499038,0.05214186195820552,0.03528954747799773,0.03599238880033451,7.285646656997447,4.45069522125922,1.0014111741277147,1.27568250126163,0.02253605780846442,0.02253605780846442,0.05031736795744436,0.0,0.0,0.006033582389330762,0.036571061299911625
training,4567,CI,market_and_assets,hybrid,true,false,52,0.9038461538461539,0.8076923076923077,0.25011925753466535,0.05337728477702804,0.11548411748432202,0.07039043591187427,0.034421831357824756,8.527321548086036,5.769820861323528,0.999192366909252,1.0484987644306474,0.02053201195459175,0.02053201195459175,0.05488911261383135,0.0,0.0,0.008704599810890484,0.04641526225040325
training,4567,CI,market_and_assets,hybrid,true,true,17,0.23529411764705882,0.0,0.46783671619974393,0.09983978793109284,0.050204335224892024,0.037992302907083365,0.03509297615057406,6.862720516445365,5.083754875860954,0.9920305819271521,1.1982065561876731,0.03310735853423733,0.03310735853423733,0.038125911866983234,0.0,0.0,0.007273191272170472,0.03876908681042916
training,4567,CINF,off,naive,false,false,250,0.0,0.0,0.7255914741913028,0.1675763798549407,0.21941428242145194,0.17752878287924342,0.03474003939811498,9.933957904299842,5.6583702470922335,1.367480901878515,1.436483490912025,0.023550666247736444,0.023550666247736444,0.09908996463728754,0.0,0.0,0.005906001446131601,0.0307245119305857
training,4567,CINF,off,hybrid,false,false,250,0.34,0.236,0.32130459561947955,0.07420575196900986,0.21986613892026627,0.17771452787097547,0.03475791990540208,8.608827379705739,6.842562223390725,1.0009506917307653,1.0546841849652386,0.018767384995318222,0.018767384995318222,0.04185367524950598,0.0,0.0,0.007331887201735373,0.043864063629790284
training,4567,CINF,market_only,naive,false,false,181,0.0,0.0,0.7207962995563809,0.1664689274734364,0.22011323895714174,0.1781297583813825,0.03439882387418985,10.072940980503294,5.706972525130069,1.3619834589455435,1.4322704292994082,0.026483129187375457,0.026483129187375457,0.10198608374113094,0.0,0.0,0.005948314777307721,0.03079021903700419
training,4567,CINF,market_only,naive,true,false,69,0.0,0.0,0.8231121379139094,0.19009891542621316,0.20122847642093955,0.16409770898757903,0.034954771446977465,9.468907489283025,5.867141686910568,1.4360217294551842,1.504389927203174,0.021737681369652706,0.021737681369652706,0.06515054797992686,0.0,0.0,0.005637817389208505,0.028959309210181614
training,4567,CINF,market_only,hybrid,false,false,181,0.36464088397790057,0.23756906077348067,0.3217751173674929,0.07431441963391454,0.22058173104403256,0.17831361990974584,0.03434544073206437,8.746034432872161,6.777226964159846,0.9987963891037899,1.0537964228265646,0.02116357643978575,0.02116357643978575,0.043048046203222626,0.0,0.0,0.0073544979885987434,0.04400714277153917
training,4567,CINF,market_only,hybrid,true,false,69,0.34782608695652173,0.2898550724637681,0.33186635356855493,0.07664500494394709,0.18686035819129163,0.1528311152501746,0.035086193870647354,8.243608132618949,7.588776658771201,0.9977509779399221,1.0482895069884872,0.016262668387182343,0.016262668387182343,0.07701677151079808,0.0,0.0,0.007524075995263396,0.04324247854380837
training,4567,CINF,market_and_assets,naive,false,false,131,0.0,0.0,0.7126151639454474,0.16457948260322133,0.21915610717513806,0.17712004282258037,0.0346405390321956,10.029019460930225,6.056661418846129,1.3560080516601563,1.4239460838822662,0.02642881002003403,0.02642881002003403,0.1047504928907978,0.0,0.0,0.006060505704492397,0.030854487147643418
training,4567,CINF,market_and_assets,naive,false,true,50,0.0,0.0,0.9641699998692953,0.22267642866519777,0.14991507478584998,0.12267240595581541,0.03528927840169039,9.24127217620146,5.990715488058234,1.3029042365711505,1.6641837121497582,0.02314787423140793,0.02314787423140793,0.13494470830567798,0.0,0.0,0.004887924801156906,0.02633405639913232
training,4567,CINF,market_and_assets,naive,true,false,53,0.0,0.0,0.8351515999229209,0.1928794462491804,0.20134757531476902,0.16260799572147971,0.03477411971783613,9.38118540829562,6.43342588195196,1.4383621711828218,1.5062977178901695,0.022160502885793614,0.022160502885793614,0.06627829622349173,0.0,0.0,0.0059073111502203285,0.028704347944719568
training,4567,CINF,market_and_assets,naive,true,true,16,0.0,0.0,1.058602897328579,0.2444858402394954,0.1398736759164448,0.11654782620930548,0.036403254792537094,8.943360042297408,6.504979036807654,1.3655897347379697,1.7317665757913243,0.031690143601874415,0.031690143601874415,0.09968309958177349,0.0,0.0,0.004654736080983369,0.024832791033984093
training,4567,CINF,market_and_assets,hybrid,false,false,131,0.40458015267175573,0.25190839694656486,0.3151919911323332,0.0727940372950156,0.21949553063602756,0.17729813171468112,0.034629304069024446,8.648537203950806,7.055912442062591,0.9940422988189166,1.0463016127847482,0.021181681454180614,0.021181681454180614,0.03768075170936435,0.0,0.0,0.007572872337489583,0.04423396422204195
training,4567,CINF,market_and_assets,hybrid,false,true,50,0.02,0.0,0.571866402984354,0.1320733566771745,0.15958039367760782,0.1299303017693627,0.03516355058993079,8.297666365856644,6.868117470648819,1.003902470061995,1.2859954517217258,0.01941444931161249,0.01941444931161249,0.07063336198828862,0.0,0.0,0.006117136659436012,0.03412147505422994
training,4567,CINF,market_and_assets,hybrid,true,false,53,0.3584905660377358,0.20754716981132076,0.33712636355091846,0.07785981170808078,0.18596891376586844,0.1505330277244424,0.034985177042067,8.159320187826067,7.929768415217426,0.9990220366381837,1.0492057792979514,0.01667142185236983,0.01667142185236983,0.0791385333724547,0.0,0.0,0.007414835127355078,0.04302923641523076
training,4567,CINF,market_and_assets,hybrid,true,true,16,0.0,0.0,0.5800319147245894,0.13395919319229715,0.14446040395981838,0.11984866286923034,0.03618328774684706,7.858634802823305,7.287037549645051,1.0032334517089876,1.2745849527889634,0.025557675110114787,0.025557675110114787,0.03996136636845151,0.0,0.0,0.0061912509038322475,0.03434562545191613
training,4567,CL,off,naive,false,false,250,0.024,0.0,0.33024505022553247,0.11202898792302868,0.10994310520737463,0.06454740400294404,0.03517138877793242,7.884163505421164,4.093432126961768,1.251392549026233,1.2841360420451766,0.014399245794110716,0.014399245794110716,0.04801652143658056,0.0,0.0,0.007645697758496028,0.036037599421547356
training,4567,CL,off,hybrid,false,false,250,0.936,0.948,0.1251829619888187,0.042465800856778625,0.11001198932943375,0.06456976776776081,0.035184003726636985,7.31881165440784,4.41932251347127,0.9985713039076883,1.0259139759686693,0.012462395670695988,0.012462395670695988,0.02600463116703864,0.0,0.0,0.010214027476500364,0.046799710773680406
training,4567,CL,market_only,naive,false,false,181,0.022099447513812154,0.0,0.32706031055852924,0.11094862907601784,0.10977898892315649,0.06432720419657499,0.03506975279825758,7.674978025598336,4.107329105870897,1.252005422830643,1.2782005609715086,0.015758829082223876,0.015758829082223876,0.04812684262021677,0.0,0.0,0.007626147018052682,0.03616127962672225
training,4567,CL,market_only,naive,true,false,69,0.0,0.0,0.38490751661717276,0.13057212969926407,0.09904771755091907,0.057357920365535664,0.035759477949343615,7.9508302186734054,4.2251064602564785,1.2960340747636412,1.346849489203358,0.018047922006494587,0.018047922006494587,0.02866458496505071,0.0,0.0,0.006921521162773641,0.033758789441143494
training,4567,CL,market_only,hybrid,false,false,181,0.9779005524861878,0.9558011049723757,0.12425676912141496,0.04215160856385582,0.1098033466729206,0.06434514038710563,0.03510354186296801,7.1087230103739625,4.459139925738613,0.9994017172612227,1.0217227889582616,0.013618007046003838,0.013618007046003838,0.02445582318231737,0.0,0.0,0.010170859249849203,0.047103142739580446
training,4567,CL,market_only,hybrid,true,false,69,0.9420289855072463,0.8840579710144928,0.13400066913453088,0.04545703057138352,0.09288247357837293,0.0534463815574509,0.035872762979944996,7.266330361325704,4.628528786374108,0.9971476290217567,1.037992588096981,0.015049667185219813,0.015049667185219813,0.05400991533735814,0.0,0.0,0.010091483542393665,0.046491035032014
training,4567,CL,market_and_assets,naive,false,false,132,0.03787878787878788,0.0,0.32975604769874,0.11186310365578245,0.11050689041674439,0.06481416563078457,0.03510488324523504,10.051541709695261,5.507549160212957,1.2460890345709215,1.2943498463819796,0.014907104575454367,0.014907104575454367,0.05136219772391339,0.0,0.0,0.007704485199062205,0.036224500975043254
training,4567,CL,market_and_assets,naive,false,true,49,0.0,0.0,0.4957687529512321,0.16817957331702205,0.045212835311179374,0.0387133836705552,0.03839741205277561,8.495029226805489,4.398799728488528,1.2030452261760753,1.5150793218930714,0.013125818197671394,0.013125818197671394,0.07970037162543776,0.0,0.0,0.0052164032641256065,0.027786385703956192
training,4567,CL,market_and_assets,naive,true,false,49,0.02040816326530612,0.0,0.37597212574339917,0.1275409781480087,0.10083337729862016,0.058634849757733684,0.03525058902810681,6.880007420563304,4.0293857728997295,1.3110608339158842,1.3257857182593795,0.01610595910233394,0.01610595910233394,0.020439702874076707,0.0,0.0,0.007555299777177683,0.033718476544630865
training,4567,CL,market_and_assets,naive,true,true,20,0.0,0.0,0.5429650260418151,0.18418995925457368,0.04131821136668244,0.03783524294078267,0.03663540900193176,6.47514851432898,4.329653606796392,1.2416980457684517,1.5327847982885745,0.01928378255221768,0.01928378255221768,0.05422356361463032,0.0,0.0,0.005314533622559652,0.02691612436731743
training,4567,CL,market_and_assets,hybrid,false,false,132,0.9696969696969697,0.9242424242424242,0.1264537922617924,0.0428969044545645,0.11056892842042616,0.06484502470779066,0.03511549989718001,9.33678143113187,5.751578323082428,0.9982502483689177,1.0382093509823238,0.012932247828181686,0.012932247828181686,0.02412273238518969,0.0,0.0,0.010226998838712515,0.04692806590854315
training,4567,CL,market_and_assets,hybrid,false,true,49,0.40816326530612246,0.12244897959183673,0.29085135610548135,0.09866546989359937,0.04654240712196733,0.037837232383813854,0.038183226030774724,8.026729042704321,4.645100406781945,0.9982633569526201,1.2584608317863448,0.011672591388608258,0.011672591388608258,0.04464887337214756,0.0,0.0,0.0075110304425457805,0.03587291749671669
training,4567,CL,market_and_assets,hybrid,true,false,49,0.9387755102040817,0.9183673469387755,0.11947627857623329,0.04052992334196813,0.09428982117812193,0.05446586088165297,0.03543635407999635,6.326712984842535,4.490681181898181,1.0009565701127758,1.0127854383946615,0.01331860168015134,0.01331860168015134,0.06220764204367074,0.0,0.0,0.010558236309708261,0.046335236914722515
training,4567,CL,market_and_assets,hybrid,true,true,20,0.25,0.0,0.2978822727964082,0.10105056690116314,0.041777005006344105,0.036928060737353566,0.036550741101716244,6.0905214342511345,4.685539826369352,0.9976581456405272,1.2316453634670737,0.016828355606390823,0.016828355606390823,0.02848346978778557,0.0,0.0,0.007881417208966016,0.036279826464208235
training,4567,CLX,off,naive,false,false,250,0.96,0.944,0.1768212449649471,0.04942650299465473,0.06461704467526184,0.05042915147081295,0.02599761353619414,13.76815852439729,5.178192310107344,1.0681513097241426,1.1065683319478197,0.020079176034760563,0.020079176034760563,0.010290551409960208,0.0,0.0,0.010247288503253791,0.04493130874909617
training,4567,CLX,off,hybrid,false,false,250,1.0,1.0,0.13341783812885688,0.03729403204419001,0.0646282568568303,0.05042980414982192,0.025987790947219577,13.657286844833182,5.212861534500391,1.0001747860115053,1.0368033241854222,0.019388397699209466,0.019388397699209466,0.010882687283976115,0.0,0.0,0.011065798987707882,0.04892118582791033
training,4567,CLX,market_only,naive,false,false,181,0.9337016574585635,0.9281767955801105,0.18141103859027452,0.05070947919138985,0.06419012613476766,0.050315926617691846,0.026246004269789146,14.681430732900061,6.0966572310008145,1.0677011258169726,1.1141909615464152,0.020740283724498453,0.020740283724498453,0.010285813754703513,0.0,0.0,0.01015088505650699,0.04468027308717141
training,4567,CLX,market_only,naive,true,false,69,0.9710144927536232,0.8840579710144928,0.18339232556614815,0.05126330453441182,0.06391902586188417,0.04987569994408018,0.025626603156276614,11.473265942547798,3.364229233738118,1.0821675060687652,1.0994919475866143,0.015974508689772085,0.015974508689772085,0.01253305870927655,0.0,0.0,0.010479214478082725,0.044741006214174185
training,4567,CLX,market_only,hybrid,false,false,181,0.994475138121547,1.0,0.13760208649195912,0.03846364695268274,0.06419949523498948,0.05032240989528708,0.0262386718578481,14.574256794644308,6.132804500956145,1.0006215242548082,1.04492053524799,0.020032756858219772,0.020032756858219772,0.01030273234989103,0.0,0.0,0.010953847628863513,0.04852730272487946
training,4567,CLX,market_only,hybrid,true,false,69,1.0,1.0,0.1282481954632111,0.03584897175889742,0.06368214024026306,0.04969841851601449,0.0256164859954818,11.328557179901729,3.4360697439939,0.99930808218604,1.0159821417180472,0.01529775670350733,0.01529775670350733,0.017278697446503465,0.0,0.0,0.011401385352153999,0.04973959152021965
