window,seed,rep,enabled,jump_active,forced_fraction,abs_acf_mae25,abs_acf_mae60,variance_ratio_observed
training,4567,195,true,false,0.0,0.22764376230120276,0.14500187027252856,0.9996618890953678
training,4567,196,true,false,0.0,0.23761028115588315,0.15439627705886966,1.2152913131283278
training,4567,197,true,true,0.035430224150397684,0.1373645980098563,0.07479239448655964,1.220319957395731
training,4567,198,true,false,0.0,0.23060896150153534,0.14243366235447455,1.115736059452968
training,4567,199,true,false,0.0,0.24294270235119655,0.15266293836309908,1.2390469876523615
training,4567,200,true,true,0.03506869125090383,0.11784186800771046,0.060648807491474034,1.1126626253192367
training,4567,201,true,false,0.0,0.2428038378556225,0.15069277454839106,0.9345598776641634
training,4567,202,true,false,0.0,0.23856354018575476,0.15072643750795697,0.9923328652561614
training,4567,203,true,true,0.03036876355748373,0.15762096716842042,0.09226298521364999,1.3140469608473406
training,4567,204,true,false,0.0,0.2275291599562596,0.1433170854442297,0.9694232300587353
training,4567,205,true,false,0.0,0.2414517394408043,0.15088870228733883,1.0818639890626924
training,4567,206,true,true,0.06941431670281996,0.06867820947898005,0.04649424550288606,1.2145056763987494
training,4567,207,true,false,0.0,0.23274735244681732,0.14528480033507535,1.050321022398278
training,4567,208,true,true,0.030007230657989877,0.14315159579171785,0.08464131936414086,1.1227400202583377
training,4567,209,true,false,0.0,0.23416351609123257,0.14254528249799112,0.9838553648409197
training,4567,210,true,true,0.03470715835140998,0.1504681576396235,0.08232204197667134,1.412146659949691
training,4567,211,true,true,0.10159074475777295,0.058984909779147,0.04243151086710808,1.707570488671689
training,4567,212,true,false,0.0,0.22785328694331372,0.1442352146191301,1.0224725108378492
training,4567,213,true,true,0.03434562545191613,0.13633833648793392,0.0736824586719212,1.5690956335289017
training,4567,214,true,false,0.0,0.23287071818331065,0.14663034553371154,1.1279338738160973
training,4567,215,true,true,0.02675343456254519,0.13361125420211947,0.07764487660328717,1.1697586298102407
training,4567,216,true,true,0.03036876355748373,0.13083996698623743,0.07527289293971909,1.0642690922771705
training,4567,217,true,true,0.0368763557483731,0.15700824972146188,0.07964639453424333,1.1338492323785618
training,4567,218,true,true,0.035430224150397684,0.12726561490609176,0.06887780237445815,1.1311143630587461
training,4567,219,true,false,0.0,0.22952878372216162,0.1509652831272918,1.078372091854486
training,4567,220,true,false,0.0,0.23402552069204657,0.148500902421174,1.105205476177817
training,4567,221,true,false,0.0,0.24290648930939793,0.15442528775730732,1.0679222723653112
training,4567,222,true,false,0.0,0.23511837619549766,0.14732055686708181,1.0603283442987708
training,4567,223,true,false,0.0,0.24045062099211187,0.14920452995466832,1.2602319479759725
training,4567,224,true,false,0.0,0.2300634769345705,0.1484228457713404,0.9894929661328321
training,4567,225,true,true,0.027114967462039046,0.1449080109419353,0.09173348012355857,1.2651814426799963
training,4567,226,true,false,0.0,0.2421364152692355,0.15218232068380766,1.0077337592271243
training,4567,227,true,true,0.033261026753434564,0.12127581064100587,0.06402586575858704,1.266543010231589
training,4567,228,true,false,0.0,0.2282703964487248,0.14362109195257725,1.1364794689471707
training,4567,229,true,false,0.0,0.23203178489531884,0.14492524909469226,1.052612139822989
training,4567,230,true,false,0.0,0.23799652456265022,0.14604000258807684,0.9641427729474495
training,4567,231,true,false,0.0,0.23591206022875533,0.1469651857025419,0.9869050740497903
training,4567,232,true,false,0.0,0.24285172325365637,0.1521395583929711,1.2105233780517564
training,4567,233,true,false,0.0,0.23260004609494953,0.137091794406977,1.1060047872649132
training,4567,234,true,false,0.0,0.2391119675670491,0.1528811646135841,0.9064798269479715
training,4567,235,true,false,0.0,0.24272976245116187,0.14699778705214042,1.0646144305094105
training,4567,236,true,false,0.0,0.23412756153682535,0.15202586167650253,1.0069005045101391
training,4567,237,true,false,0.0,0.24368022418141236,0.152532485100035,0.8509815203470052
training,4567,238,true,false,0.0,0.2255370266348816,0.1448532030925189,0.9214762844521035
training,4567,239,true,false,0.0,0.23585485802754294,0.14889430415279362,0.990650206562557
training,4567,240,true,false,0.0,0.22983335102491434,0.14154030154837105,1.0409522746610607
training,4567,241,true,false,0.0,0.22957694930009456,0.14644745336673462,1.186925144580508
training,4567,242,true,false,0.0,0.2423131858286398,0.1543955026329962,0.9453380398581687
training,4567,243,true,true,0.02964569775849602,0.16397938172929336,0.09067728569929173,1.1522720275244238
training,4567,244,true,false,0.0,0.2286782383482926,0.14893845717910364,1.1171870735886928
training,4567,245,true,false,0.0,0.23128772836297135,0.14221995275943103,0.9538127292545818
training,4567,246,true,false,0.0,0.22807358957686588,0.14728944852075612,1.0911783182360861
training,4567,247,true,false,0.0,0.24527725621731766,0.1502823793019124,1.038546269110341
training,4567,248,true,false,0.0,0.234093089637872,0.1511514013757264,1.0033021613895279
training,4567,249,true,true,0.03181489515545915,0.12406435799885691,0.0629223387331284,1.137325878475686
training,4567,250,true,false,0.0,0.242122320624631,0.14513450108152925,1.0471851828472238
holdout_2025,1234,1,false,false,0.0,0.08087755082139195,0.07042487553143396,0.7335297700089788
holdout_2025,1234,2,false,false,0.0,0.14347800401510905,0.09438471709318354,0.4776935326223995
holdout_2025,1234,3,false,false,0.0,0.10407414952057445,0.07708031551575617,0.8494554000561881
holdout_2025,1234,4,false,false,0.0,0.1355435568298966,0.09706009227636582,0.8698665030885687
holdout_2025,1234,5,false,false,0.0,0.1470995332773085,0.09702217430992381,0.5760708488879476
holdout_2025,1234,6,false,false,0.0,0.11996516449494134,0.08236485025056642,0.8869047261857231
holdout_2025,1234,7,false,false,0.0,0.13913062296313317,0.09580520203382957,1.0424119189001353
holdout_2025,1234,8,false,false,0.0,0.11631212658978721,0.08847018156737281,0.5525091704205128
holdout_2025,1234,9,false,false,0.0,0.11323572384770333,0.07312169373828352,0.5668788700616045
holdout_2025,1234,10,false,false,0.0,0.10776070870440554,0.07334601340491337,0.8740787446210618
holdout_2025,1234,11,false,false,0.0,0.12320572874537988,0.09371609667861182,0.5434407188842949
holdout_2025,1234,12,false,false,0.0,0.13521593226469336,0.082371738395385,0.8338914166563439
holdout_2025,1234,13,false,false,0.0,0.14463982324031996,0.10517693762520314,1.1059424013966639
holdout_2025,1234,14,false,false,0.0,0.13688228076441514,0.10059093436130216,0.7756044448967733
holdout_2025,1234,15,false,false,0.0,0.12132741327253141,0.07610750120748801,0.8560307280799491
holdout_2025,1234,16,false,false,0.0,0.13190916737045857,0.08851515735836753,0.6349237168789525
holdout_2025,1234,17,false,false,0.0,0.10560041214752555,0.07873222368263533,0.8712016682897671
holdout_2025,1234,18,false,false,0.0,0.1400241949208925,0.0981034388631182,0.7194821603113607
holdout_2025,1234,19,false,false,0.0,0.13429123793321693,0.08673984237252284,0.7226773186533795
holdout_2025,1234,20,false,false,0.0,0.12953500184065245,0.07878969771426582,1.324386033685028
holdout_2025,1234,21,false,false,0.0,0.12609121140919136,0.08233457087059447,0.7187481280645625
holdout_2025,1234,22,false,false,0.0,0.11806562048824842,0.07990656459536166,0.8788114421395441
holdout_2025,1234,23,false,false,0.0,0.12655450948910615,0.09150409703279547,0.655299813406539
holdout_2025,1234,24,false,false,0.0,0.13002945802870303,0.08354252550537351,1.0201285461698746
holdout_2025,1234,25,false,false,0.0,0.12436918951799786,0.09068224868663151,1.0008920863933408
holdout_2025,1234,26,false,false,0.0,0.12055300600372723,0.07946141145173069,1.154989422546684
holdout_2025,1234,27,false,false,0.0,0.11731848418900162,0.08915758540080701,0.6396908453101808
holdout_2025,1234,28,false,false,0.0,0.12463448307609015,0.08588479670977965,1.235962370504257
holdout_2025,1234,29,false,false,0.0,0.1269694937151277,0.09059523727707065,0.43774416422870327
holdout_2025,1234,30,false,false,0.0,0.12725217387784712,0.09691713361370803,0.5127013889586882
holdout_2025,1234,31,false,false,0.0,0.12030661135307455,0.08327718808095995,0.7760381993471008
holdout_2025,1234,32,false,false,0.0,0.1369477037372857,0.09526501152383783,0.7377951575759752
holdout_2025,1234,33,false,false,0.0,0.12666670733965466,0.08716388213344058,0.7719502082050825
holdout_2025,1234,34,false,false,0.0,0.13540607590033954,0.09142159767599027,0.7539625077407912
holdout_2025,1234,35,false,false,0.0,0.11358955083126951,0.08135297213123897,0.5031027221393723
holdout_2025,1234,36,false,false,0.0,0.13929979183562932,0.09109993856235638,0.8942432362157863
holdout_2025,1234,37,false,false,0.0,0.10701616300094521,0.07665800389028202,0.8401155293850321
holdout_2025,1234,38,false,false,0.0,0.11333824780081848,0.07159668931608544,0.9370117336661096
holdout_2025,1234,39,false,false,0.0,0.11114226100684974,0.08183446274274583,0.7207622016470929
holdout_2025,1234,40,false,false,0.0,0.11725608689499144,0.08630454831136855,0.9044866452656907
holdout_2025,1234,41,false,false,0.0,0.12718750588484776,0.0858328520481594,0.5720207107490347
holdout_2025,1234,42,false,false,0.0,0.10472175621846365,0.07095528200501579,0.6654893999336019
holdout_2025,1234,43,false,false,0.0,0.12145415138226642,0.08020913263243226,0.4965831595283208
holdout_2025,1234,44,false,false,0.0,0.12158396048722757,0.08883330164962445,0.8706743585468808
holdout_2025,1234,45,false,false,0.0,0.13193315058523764,0.08591433506935216,0.8975289348427662
holdout_2025,1234,46,false,false,0.0,0.12731224151001755,0.07894962304854972,0.8017399253258799
holdout_2025,1234,47,false,false,0.0,0.07583862380887572,0.057530443184824726,0.856680446312996
holdout_2025,1234,48,false,false,0.0,0.13102128725422524,0.08597912777291139,0.8944820213341387
holdout_2025,1234,49,false,false,0.0,0.13267165390170355,0.07990626838574195,0.6121728514842653
holdout_2025,1234,50,false,false,0.0,0.12464785596083773,0.08645486498899335,0.7739160176071487
holdout_2025,1234,51,false,false,0.0,0.13703993926639682,0.09247396913826231,0.9459911523999337
holdout_2025,1234,52,false,false,0.0,0.1257187425789769,0.0869337243154418,0.7822888363174295
holdout_2025,1234,53,false,false,0.0,0.1409285167324762,0.09066288065296482,0.8284023305760827
holdout_2025,1234,54,false,false,0.0,0.1120862154807563,0.08076370388487356,0.8181316064388202
holdout_2025,1234,55,false,false,0.0,0.13969542227262774,0.08856230181163349,0.8201680275321623
holdout_2025,1234,56,false,false,0.0,0.10145465719755604,0.07870299124603969,0.9652212275982617
holdout_2025,1234,57,false,false,0.0,0.09315438739382363,0.06477728471560615,1.2173715817800215
holdout_2025,1234,58,false,false,0.0,0.08244551907015313,0.07002464020843288,1.1282166103200124
holdout_2025,1234,59,false,false,0.0,0.12096393868502572,0.07504304602907298,0.8177901436675821
holdout_2025,1234,60,false,false,0.0,0.12369840149349813,0.0827444782047438,0.8165770575655779
holdout_2025,1234,61,false,false,0.0,0.11713773588764409,0.09218967292694631,0.9412845933518855
holdout_2025,1234,62,false,false,0.0,0.11584748735044012,0.085950738505008,0.4221778911338661
holdout_2025,1234,63,false,false,0.0,0.11430081265876738,0.07939738263024224,0.7259840609217697
holdout_2025,1234,64,false,false,0.0,0.11153579582847474,0.07768150690630184,0.6258767694185854
holdout_2025,1234,65,false,false,0.0,0.1300563842754694,0.08886040262012246,0.677512983854254
holdout_2025,1234,66,false,false,0.0,0.1298697443500166,0.08848895099915505,1.0331845136826876
holdout_2025,1234,67,false,false,0.0,0.12449330489683005,0.07985532122215853,0.7763409721763002
holdout_2025,1234,68,false,false,0.0,0.11186244030780758,0.08113999821925108,0.5873039244646452
holdout_2025,1234,69,false,false,0.0,0.10108222788734851,0.068825817465285,0.8002749270041445
holdout_2025,1234,70,false,false,0.0,0.12875792819965043,0.0831769102359737,0.7452102112436865
holdout_2025,1234,71,false,false,0.0,0.12920029491563567,0.09053038791569058,0.6615573134688186
holdout_2025,1234,72,false,false,0.0,0.13878779829511112,0.09954630568410504,0.4938419185268804
holdout_2025,1234,73,false,false,0.0,0.15563939961040163,0.09990083371999697,1.069763934004342
holdout_2025,1234,74,false,false,0.0,0.1308013546381321,0.08687913444829146,0.8145117936683458
holdout_2025,1234,75,false,false,0.0,0.1298757055891678,0.08598742336751965,1.1930567918861044
holdout_2025,1234,76,false,false,0.0,0.1203604753370511,0.07820757574605183,0.9157884758531559
holdout_2025,1234,77,false,false,0.0,0.11794181254167382,0.08125595802617538,0.7494231375264758
holdout_2025,1234,78,false,false,0.0,0.1143303715254938,0.07443883755443964,0.6911990874530137
holdout_2025,1234,79,false,false,0.0,0.08780578227814038,0.06927288312298231,1.0287355401785738
holdout_2025,1234,80,false,false,0.0,0.12274769847769751,0.08921425417894956,0.7608604999886078
holdout_2025,1234,81,false,false,0.0,0.11346058348133344,0.08169163490060602,0.8857733601907182
holdout_2025,1234,82,false,false,0.0,0.12092644951356118,0.07769040582208005,0.7387048747907674
holdout_2025,1234,83,false,false,0.0,0.13291511251880103,0.0839030466071917,1.1299543027743693
holdout_2025,1234,84,false,false,0.0,0.13661656201920877,0.09387192097825713,0.6774732860380088
holdout_2025,1234,85,false,false,0.0,0.15430210835472363,0.09231732543372886,0.7407510196043398
holdout_2025,1234,86,false,false,0.0,0.10796577024760076,0.09309142816752689,0.9033148320840677
holdout_2025,1234,87,false,false,0.0,0.11184661126511287,0.08331380318581287,0.9853040415924544
holdout_2025,1234,88,false,false,0.0,0.13791735050539955,0.08644081886514046,0.9031035949903539
holdout_2025,1234,89,false,false,0.0,0.10109192322102403,0.08288910243848217,0.7762498498794255
holdout_2025,1234,90,false,false,0.0,0.11915739462109905,0.08129869467412826,0.8314397738389648
holdout_2025,1234,91,false,false,0.0,0.11954202838498801,0.08787420670232084,0.8061572753179276
holdout_2025,1234,92,false,false,0.0,0.1219431780960262,0.09032107937563885,0.5554844096696866
holdout_2025,1234,93,false,false,0.0,0.09776142707592576,0.07371487353633466,1.0955556454208761
holdout_2025,1234,94,false,false,0.0,0.12878044114274412,0.08322576981928463,0.5181173347500373
holdout_2025,1234,95,false,false,0.0,0.10177692770346736,0.0767055037436913,1.1731897605692128
holdout_2025,1234,96,false,false,0.0,0.12077538088993034,0.07784363050958991,0.8320415191039827
holdout_2025,1234,97,false,false,0.0,0.12279886586008208,0.07719561859215186,0.6165359206997951
holdout_2025,1234,98,false,false,0.0,0.12047846288760544,0.08109746121310984,0.3646248752588749
holdout_2025,1234,99,false,false,0.0,0.1244885555481762,0.0836433728425443,1.1643196351766663
holdout_2025,1234,100,false,false,0.0,0.11404228154206175,0.0829638091607317,0.6704723364784633
holdout_2025,1234,101,false,false,0.0,0.12752438791718884,0.08822955360880726,0.9037084442470029
holdout_2025,1234,102,false,false,0.0,0.13272042792772987,0.08732940617301833,0.9446887118002912
holdout_2025,1234,103,false,false,0.0,0.12171644128152653,0.08588066684377367,0.7931425958686431
holdout_2025,1234,104,false,false,0.0,0.11239552077817637,0.08748293443934331,0.8608661796704924
holdout_2025,1234,105,false,false,0.0,0.12446705683929679,0.08205123660954511,0.9751229365929701
holdout_2025,1234,106,false,false,0.0,0.11715270319678633,0.09112578138724416,0.756766975424823
holdout_2025,1234,107,false,false,0.0,0.13214064900869563,0.08841832128437803,0.6222923819466639
holdout_2025,1234,108,false,false,0.0,0.13676976109041802,0.0865031960678022,0.7553026755103769
holdout_2025,1234,109,false,false,0.0,0.09988778555711308,0.07013703007464399,0.9675188652632262
holdout_2025,1234,110,false,false,0.0,0.1399063159789806,0.0893313214245279,0.659078255873417
holdout_2025,1234,111,false,false,0.0,0.11961494435323465,0.0769163488404523,0.7872880050510919
holdout_2025,1234,112,false,false,0.0,0.1248720382330406,0.09021551774299331,0.5304251992040805
holdout_2025,1234,113,false,false,0.0,0.11930785951082423,0.08259667824564434,0.5038210794957461
holdout_2025,1234,114,false,false,0.0,0.12497277666317591,0.08800172632956368,0.6757965129717791
holdout_2025,1234,115,false,false,0.0,0.12505603161951587,0.07726118689840504,1.246953474178059
holdout_2025,1234,116,false,false,0.0,0.10676402052722465,0.07975906134533157,0.6505250668377821
holdout_2025,1234,117,false,false,0.0,0.13981315700849664,0.09141075274756538,0.5204352489411593
holdout_2025,1234,118,false,false,0.0,0.11756770578328672,0.0752922933311811,0.7140215530472774
holdout_2025,1234,119,false,false,0.0,0.1232454261293012,0.08367633898347777,0.44768057472846956
holdout_2025,1234,120,false,false,0.0,0.13553512704722953,0.09093518293657464,0.7182602531259142
holdout_2025,1234,121,false,false,0.0,0.1424462998334944,0.09975364777780539,0.7916106820139952
holdout_2025,1234,122,false,false,0.0,0.145098319657993,0.08447425275885817,0.6100291709142786
holdout_2025,1234,123,false,false,0.0,0.1260987699949846,0.08096562431496772,0.9505154519150762
holdout_2025,1234,124,false,false,0.0,0.09513002507315915,0.0656666806433141,0.564722147250883
holdout_2025,1234,125,false,false,0.0,0.11836136158951566,0.08263753138778732,0.9381575438829147
holdout_2025,1234,126,false,false,0.0,0.11635855875726858,0.07968363615646372,0.8737695124489273
holdout_2025,1234,127,false,false,0.0,0.1455523121651695,0.10312232554204989,0.8146210547197993
holdout_2025,1234,128,false,false,0.0,0.11417831378156984,0.08061759863399366,0.460609185596915
holdout_2025,1234,129,false,false,0.0,0.15206093709674048,0.10631401353977497,0.7637363428018445
holdout_2025,1234,130,false,false,0.0,0.13397504962380366,0.08609841162654873,0.9114055231689944
holdout_2025,1234,131,false,false,0.0,0.13316363324837568,0.0845457061395603,0.9542214286529647
holdout_2025,1234,132,false,false,0.0,0.09590671069876176,0.0720736031013943,0.4942719310944066
holdout_2025,1234,133,false,false,0.0,0.11342173277876146,0.07362913231287221,1.0000184130599565
holdout_2025,1234,134,false,false,0.0,0.11200306702272074,0.0776914083204011,1.0178798665247082
holdout_2025,1234,135,false,false,0.0,0.12625952140138874,0.07821249982128127,0.7840731500709122
holdout_2025,1234,136,false,false,0.0,0.12340633590328184,0.08160112593397129,0.48389804982433066
holdout_2025,1234,137,false,false,0.0,0.12739983540261754,0.0827765419656268,0.806024930850353
holdout_2025,1234,138,false,false,0.0,0.13163848648909593,0.0780121934054729,1.0059905040790524
holdout_2025,1234,139,false,false,0.0,0.12456975847064745,0.08689358191903822,0.7189329408210415
holdout_2025,1234,140,false,false,0.0,0.14380217053031102,0.09309802898274235,0.55874754896959
holdout_2025,1234,141,false,false,0.0,0.09994008311427632,0.07964934086579954,0.9119219687633927
holdout_2025,1234,142,false,false,0.0,0.10373228583414412,0.07671169765132586,0.6327472636272592
holdout_2025,1234,143,false,false,0.0,0.12013015292079646,0.08188371086937075,0.6079598453328083
holdout_2025,1234,144,false,false,0.0,0.12581287062493973,0.08427877417359272,0.723602469910143
holdout_2025,1234,145,false,false,0.0,0.13335812083955342,0.09003472307165238,0.765313470134824
holdout_2025,1234,146,false,false,0.0,0.14671212317541862,0.10445454628811918,0.5386929597217592
holdout_2025,1234,147,false,false,0.0,0.13786002417586743,0.09458770615897512,0.7184120579827052
holdout_2025,1234,148,false,false,0.0,0.12582580637905522,0.08861193254364298,0.9145553718704404
holdout_2025,1234,149,false,false,0.0,0.13756772921154467,0.08750592650524845,1.1851327909789031
holdout_2025,1234,150,false,false,0.0,0.13509896185683998,0.09465726117034425,0.8409058490314084
holdout_2025,1234,151,false,false,0.0,0.14255945181312316,0.09155193480088651,1.0057590706217228
holdout_2025,1234,152,false,false,0.0,0.13586409003294203,0.09706906730757807,0.6361272993027908
holdout_2025,1234,153,false,false,0.0,0.12006372048600401,0.08854739700899718,0.9157993663365395
holdout_2025,1234,154,false,false,0.0,0.12861151962793085,0.08987102183588443,1.044482033624227
holdout_2025,1234,155,false,false,0.0,0.1241371603420174,0.08459803606907795,0.8537343011595344
holdout_2025,1234,156,false,false,0.0,0.07455874961606421,0.06332964142928789,0.8286413051975774
holdout_2025,1234,157,false,false,0.0,0.12252642763245979,0.08631798658960185,0.7149379761184624
holdout_2025,1234,158,false,false,0.0,0.12946427567877294,0.09023191459986848,0.7358475879809684
holdout_2025,1234,159,false,false,0.0,0.14546521619563849,0.08892275892848002,0.9827191614819542
holdout_2025,1234,160,false,false,0.0,0.11964332059536169,0.08721789446212577,0.46899543608990346
holdout_2025,1234,161,false,false,0.0,0.11669210688196835,0.07834228487754029,1.1950814901828095
holdout_2025,1234,162,false,false,0.0,0.1303140544945716,0.08594297901989507,0.8333451908397373
holdout_2025,1234,163,false,false,0.0,0.11685303393174618,0.07730234350978933,0.5074265129133336
holdout_2025,1234,164,false,false,0.0,0.12568435656907156,0.0932565693839218,0.5831820330607639
holdout_2025,1234,165,false,false,0.0,0.11432738122600403,0.07977272695556335,1.1328889063512158
holdout_2025,1234,166,false,false,0.0,0.10848153748238167,0.08786727652502534,0.5812674149126712
holdout_2025,1234,167,false,false,0.0,0.14801231109866045,0.09267327496769913,0.8880825747792499
holdout_2025,1234,168,false,false,0.0,0.1368634597929706,0.10366308560829723,0.6581484766966043
holdout_2025,1234,169,false,false,0.0,0.09654530473104422,0.07270592025566876,0.5339618036067761
holdout_2025,1234,170,false,false,0.0,0.12459312830162968,0.08489958316176645,0.7399866919788797
holdout_2025,1234,171,false,false,0.0,0.13472884338044228,0.08571464795845335,0.7734777469659074
holdout_2025,1234,172,false,false,0.0,0.11161251872032615,0.0786252575704383,0.7105563712211463
holdout_2025,1234,173,false,false,0.0,0.12753269730129185,0.08861013910081107,1.156987806842832
holdout_2025,1234,174,false,false,0.0,0.10376312317360012,0.07089465712871997,1.4367402524913053
holdout_2025,1234,175,false,false,0.0,0.12998943155814746,0.09001896542326072,0.6608244526364893
holdout_2025,1234,176,false,false,0.0,0.13133948389543518,0.0941607222746924,0.6270891389294173
holdout_2025,1234,177,false,false,0.0,0.12716417327604637,0.08549833102468524,1.013356189641095
holdout_2025,1234,178,false,false,0.0,0.12835118831082432,0.08389513128902218,1.0567277697556872
holdout_2025,1234,179,false,false,0.0,0.09758800986040533,0.07757995942731054,1.081949409518518
holdout_2025,1234,180,false,false,0.0,0.12785340353969296,0.09524127763375942,0.7468860884045136
holdout_2025,1234,181,false,false,0.0,0.12162783035883538,0.09194792815162693,1.0074994792111258
holdout_2025,1234,182,false,false,0.0,0.1110780479144113,0.08464954664794215,0.671339997378811
holdout_2025,1234,183,false,false,0.0,0.13517741445394088,0.09323147636189076,0.898803918519119
holdout_2025,1234,184,false,false,0.0,0.12353222961248908,0.08325346550230389,0.6561634737324568
holdout_2025,1234,185,false,false,0.0,0.10880620163583028,0.09495214261881149,0.7322375355499774
holdout_2025,1234,186,false,false,0.0,0.125315949978951,0.08166189820021641,0.7114801958955596
holdout_2025,1234,187,false,false,0.0,0.13951210834657432,0.08809667349800013,0.6619020805655468
holdout_2025,1234,188,false,false,0.0,0.09951350792302108,0.07021702250837553,0.6198641528812346
holdout_2025,1234,189,false,false,0.0,0.12414935497263821,0.08839720104868688,0.7107587732716902
holdout_2025,1234,190,false,false,0.0,0.13435099654285992,0.08836668823972911,0.847611640543458
holdout_2025,1234,191,false,false,0.0,0.11513162219594238,0.08608469831800716,0.5321502200451247
holdout_2025,1234,192,false,false,0.0,0.1261899394369668,0.08140787094189675,0.6862155279637252
holdout_2025,1234,193,false,false,0.0,0.10777478744429031,0.08288277581714988,0.7495111826852573
holdout_2025,1234,194,false,false,0.0,0.09482130583043431,0.0690081735137369,0.6189784654588595
holdout_2025,1234,195,false,false,0.0,0.12820387942408085,0.08833689370095629,1.0806942535790551
holdout_2025,1234,196,false,false,0.0,0.12468754767893918,0.07868093990126154,0.8376043991597184
holdout_2025,1234,197,false,false,0.0,0.12739863977663116,0.09621962869767847,0.9333807549571805
holdout_2025,1234,198,false,false,0.0,0.12561141452950986,0.08167350858503367,0.8593820072802486
holdout_2025,1234,199,false,false,0.0,0.1324712363780248,0.09919160919755438,0.9567634922528941
holdout_2025,1234,200,false,false,0.0,0.11650508404277746,0.07857057521961246,0.6857146346334352
holdout_2025,1234,201,false,false,0.0,0.12294590860049309,0.0814729379678838,1.3436460296722272
holdout_2025,1234,202,false,false,0.0,0.12362857821562111,0.07718099835418889,0.9870905648275697
holdout_2025,1234,203,false,false,0.0,0.12256673196839939,0.09488368863585754,0.9655950616826044
holdout_2025,1234,204,false,false,0.0,0.12061221657275248,0.0737461228649294,0.9670742205951866
holdout_2025,1234,205,false,false,0.0,0.13306193781409068,0.08811010283830027,0.715224945288826
holdout_2025,1234,206,false,false,0.0,0.13898112733793191,0.1017729576937715,0.8916088383820782
holdout_2025,1234,207,false,false,0.0,0.13272272189514556,0.10179584789064969,0.9438086514357278
holdout_2025,1234,208,false,false,0.0,0.12098484050775445,0.0822543426889802,1.1416571833412728
holdout_2025,1234,209,false,false,0.0,0.134959984532766,0.08502868238684438,0.8687130895338371
holdout_2025,1234,210,false,false,0.0,0.11021940112013558,0.08144369288811551,0.9770508706987121
holdout_2025,1234,211,false,false,0.0,0.14862216519930285,0.10154480093123991,0.6705567280715583
holdout_2025,1234,212,false,false,0.0,0.12521571343362295,0.08363440045778342,0.9849679751054221
holdout_2025,1234,213,false,false,0.0,0.11738029000405631,0.08428992909762827,0.6699895683564396
holdout_2025,1234,214,false,false,0.0,0.11499720471807069,0.07625162197646072,0.6295442493256659
holdout_2025,1234,215,false,false,0.0,0.12814317797703928,0.0879722393718101,1.2790774294452307
holdout_2025,1234,216,false,false,0.0,0.11710834466971135,0.08906142825499477,0.8862251520481363
holdout_2025,1234,217,false,false,0.0,0.132772789316865,0.0785135473286216,0.7917254511021261
holdout_2025,1234,218,false,false,0.0,0.1378353567019852,0.09885116937531849,0.9074673756350983
holdout_2025,1234,219,false,false,0.0,0.13916783343586608,0.09460863686069973,1.9053011166567602
holdout_2025,1234,220,false,false,0.0,0.1321677152850105,0.08496988163803071,0.7002113919134005
holdout_2025,1234,221,false,false,0.0,0.12191100750106018,0.08658645605832947,1.310905346933586
holdout_2025,1234,222,false,false,0.0,0.13103768626249956,0.08344486556080201,0.6185030401676036
holdout_2025,1234,223,false,false,0.0,0.12870958705625524,0.08878129708317624,1.048060104733043
holdout_2025,1234,224,false,false,0.0,0.14440401108816958,0.09021995300756232,0.7769723703420938
holdout_2025,1234,225,false,false,0.0,0.13275695462205117,0.09015350339182282,0.6146283949823612
holdout_2025,1234,226,false,false,0.0,0.11432172283573115,0.0857225437582873,1.3786381243964168
holdout_2025,1234,227,false,false,0.0,0.13996972598900873,0.10186154044054656,0.6790235316451477
holdout_2025,1234,228,false,false,0.0,0.1398606562202169,0.08750068712334856,0.5103758977700978
holdout_2025,1234,229,false,false,0.0,0.121916602775823,0.08964192164146899,0.6268193778294007
holdout_2025,1234,230,false,false,0.0,0.12138708017231775,0.0827781105721645,0.9277603990979764
holdout_2025,1234,231,false,false,0.0,0.12767373574403013,0.1065062206363659,0.6493611623083327
holdout_2025,1234,232,false,false,0.0,0.13266488191900894,0.09171288445249846,0.7697565412769212
holdout_2025,1234,233,false,false,0.0,0.13934768805272854,0.08654293708614466,1.1643857718410666
holdout_2025,1234,234,false,false,0.0,0.14126180948193728,0.09061543558229049,0.47547339560002283
holdout_2025,1234,235,false,false,0.0,0.14121052314330151,0.08851638682427405,0.8294536558334132
holdout_2025,1234,236,false,false,0.0,0.1347616146492049,0.0823285164934528,0.8470292549078273
holdout_2025,1234,237,false,false,0.0,0.09065541574156433,0.06935396312680897,1.25911517242398
holdout_2025,1234,238,false,false,0.0,0.1350624027171686,0.09955022248903118,1.4382952310272916
holdout_2025,1234,239,false,false,0.0,0.12783079064561112,0.08757895930522433,0.7627161662654998
holdout_2025,1234,240,false,false,0.0,0.12124719245851269,0.08929485104118712,0.7854894839238078
holdout_2025,1234,241,false,false,0.0,0.11377684437920496,0.07500054353468238,0.9345286583271248
holdout_2025,1234,242,false,false,0.0,0.14312246443567683,0.09534068062308937,0.5724365711279763
holdout_2025,1234,243,false,false,0.0,0.12887128568155617,0.08187268674518539,0.6597135058974061
holdout_2025,1234,244,false,false,0.0,0.13658878364558583,0.09251641539138732,0.5448959133087444
holdout_2025,1234,245,false,false,0.0,0.1251220314317032,0.08772013079940827,0.9522336146594489
holdout_2025,1234,246,false,false,0.0,0.10399890547111289,0.07971999014044787,0.5880058644400656
