window,seed,rep,scenario,method,n_assets,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,4567,162,market_and_assets,hybrid,423,0.6666666666666675,0.5508274231678494,0.36592436726380917,0.0720489075653507,0.07253476008324437,0.05275047614673801,0.03236686847412483,10.535801269104164,26.635598374948945,1.0011236325313393,1.1056454738092734,0.016313800978922505,0.016077132424083516,0.12757700092649674,0.009456264775413711,0.004728132387706856,0.007622104959069012,0.04518904837361474
training,4567,163,off,naive,423,0.07092198581560288,0.028368794326241134,0.7245461916905815,0.14904098680240285,0.13568824526209217,0.09514150024996496,0.031658887662077057,16.79704520848152,25.602184236691826,1.337278295712668,1.4064408503088843,0.026854581372741406,0.026854581372741406,0.08706339319386812,0.0,0.0,0.006051188956067337,0.03414050040255795
training,4567,163,off,hybrid,423,0.7470449172576842,0.6761229314420812,0.2867381446010747,0.05652702705416257,0.13573174579298813,0.09530079410344984,0.031711015533751684,15.971758977028237,25.869496151931465,0.9991361026238524,1.0556694358461736,0.022008000178862886,0.022008000178862886,0.027956455858719476,0.0,0.004728132387706856,0.008371666076932155,0.047365937959928814
training,4567,163,market_only,naive,423,0.08510638297872347,0.03309692671394799,0.7650680592545617,0.15729293168438396,0.13343297953501693,0.094351894226081,0.03099608064921547,16.379946564420457,25.757522054867458,1.386225694353056,1.4568786241034213,0.0280949578203513,0.0280949578203513,0.06444844536873927,0.0,0.0,0.004758046457404931,0.03273710318986544
training,4567,163,market_only,hybrid,423,0.8605200945626489,0.8416075650118214,0.2681792069669397,0.052538461295026054,0.13142712915894872,0.09388031538919793,0.031043658479956517,15.678649707316492,25.87307490686167,0.9997999268082048,1.056149292898348,0.022317591567313413,0.022317591567313413,0.060935161528330235,0.0,0.004728132387706856,0.006683657858255166,0.04857532106343663
training,4567,163,market_and_assets,naive,423,0.054373522458628865,0.028368794326241134,0.8364189006481947,0.17199823698807737,0.11770861959672671,0.08377997454523697,0.03154442863558015,12.710797120949715,25.166188930032316,1.368982489832806,1.510917482353027,0.025760773823448033,0.025760773823448033,0.07175942321472846,0.0,0.0,0.0043982229333223944,0.031158494997512852
training,4567,163,market_and_assets,hybrid,423,0.7612293144208048,0.6501182033096935,0.33538189726020673,0.06647312589418017,0.11820843891328905,0.08489409177863444,0.031588239498614015,12.118222370496351,25.483712114768437,1.000971129291865,1.110617073403615,0.02053091809571861,0.02053091809571861,0.05031212358520531,0.0,0.004728132387706856,0.006105888969229531,0.0459351907406553
training,4567,164,off,naive,423,0.056737588652482296,0.030732860520094562,0.706003809579144,0.1450519489958441,0.13747910688301654,0.09539510609756725,0.03109355400562052,13.287215579916024,24.163515115160124,1.3148326196813276,1.3878605929306371,0.029448594873493397,0.029448594873493397,0.0987684040647614,0.0,0.0,0.006837501645273834,0.036346449370864425
training,4567,164,off,hybrid,423,0.5460992907801425,0.5531914893617028,0.3030795657675215,0.05997277184629548,0.13837119485575772,0.09567397373810624,0.03110027459490991,13.099493921386179,24.47294091999951,0.9986239747756738,1.0581561813649947,0.024407823255020857,0.024407823255020857,0.027657650059442398,0.0,0.004728132387706856,0.009497289785285355,0.04944795721091474
training,4567,164,market_only,naive,423,0.030732860520094562,0.026004728132387706,0.810154766214265,0.16672906108756336,0.1265808241153761,0.08755882807467008,0.03100409126414009,11.845028112849713,25.31709345002023,1.364845230377765,1.4401096086841974,0.026901692437332793,0.026901692437332793,0.07340499415544738,0.0,0.0,0.005625554478649051,0.03333282052070998
training,4567,164,market_only,hybrid,423,0.4586288416075656,0.43026004728132444,0.3373145516048823,0.06687154181163443,0.11849793835158186,0.08152632967505652,0.03083055142708717,10.684762367438605,26.190789090745305,1.0023441381490439,1.0620559918850387,0.02143662987821,0.02143662987821,0.03947923558884474,0.0,0.004728132387706856,0.007922100343755397,0.04679757063566546
training,4567,164,market_and_assets,naive,423,0.03309692671394799,0.016548463356973995,0.8651579097742943,0.17807037702822515,0.112753961597366,0.0786166479429842,0.03179099374834466,13.885012322608333,24.259892967457834,1.3486198476713362,1.4918802837672887,0.025539804428179904,0.025539804428179904,0.08118239637338678,0.0,0.0,0.005371712230068261,0.03191232955390427
training,4567,164,market_and_assets,hybrid,423,0.3900709219858161,0.37115839243498866,0.39486014769125205,0.07882587243272088,0.10734538000917027,0.07441677094714433,0.03152350891742252,12.724157458811618,25.07258312618061,0.9995645817535567,1.114369091721109,0.020750402412872623,0.020750402412872623,0.03874074506861556,0.0,0.004728132387706856,0.007549456504087965,0.044701021693683334
training,4567,165,off,naive,423,0.08983451536643033,0.04255319148936171,0.679961518221049,0.1397371198232151,0.1348924795819802,0.09464269126802627,0.03087015823718488,13.779075431912613,24.11106940621567,1.3050376884201578,1.3728353818561572,0.028931300772024167,0.028931300772024167,0.10405109614343887,0.0,0.0,0.006026403012603221,0.035151595958352794
training,4567,165,off,hybrid,423,0.7635933806146582,0.6713947990543744,0.28512273693180124,0.056377635132733035,0.13430169504593217,0.09448836598045407,0.030660869268079618,12.788457358239965,24.746914982552127,0.9994154333897385,1.055142089395369,0.024231513213316316,0.024231513213316316,0.03438508683528486,0.0,0.004728132387706856,0.008036628496313735,0.04732149419923453
training,4567,165,market_only,naive,423,0.07565011820330975,0.04255319148936171,0.6359945580462478,0.13071618786488093,0.1353299244842914,0.09444710384234407,0.03206047697956318,14.15176457818067,23.76335365137723,1.2719086752552358,1.3384794580289046,0.03107960439643493,0.03107960439643493,0.12276378593442326,0.0,0.0,0.0072921955046845385,0.037713949699919216
training,4567,165,market_only,hybrid,423,0.5460992907801425,0.5602836879432631,0.29525364280160565,0.05876715176288197,0.135170350746571,0.09428191448359735,0.03222440602666623,13.193236220166293,24.35417355116453,0.9994745005236066,1.0552847640104555,0.026578497694861494,0.026578497694861494,0.059121430521045966,0.0,0.004728132387706856,0.00961438200096068,0.04909497118847738
training,4567,165,market_and_assets,naive,423,0.06146572104018916,0.03309692671394799,0.7020987812637255,0.1441433882204361,0.12075418000341989,0.08538513251208518,0.03209774909942702,16.675987355308177,25.368879957393933,1.264232643613362,1.395538419303534,0.029624566100458685,0.029624566100458685,0.12754873466096667,0.0,0.0,0.00697339699047365,0.03599089928531016
training,4567,165,market_and_assets,hybrid,423,0.5011820330969273,0.4704491725768328,0.35329272215862867,0.07078484136581441,0.12142115869652066,0.08563437436456121,0.03224798594457128,15.829721568885542,25.937186716764174,0.999724908220411,1.1113421142016573,0.025545013163289512,0.025545013163289512,0.06616368436869421,0.0,0.004728132387706856,0.009350283499911979,0.04695654254891803
training,4567,166,off,naive,423,0.06146572104018916,0.026004728132387706,0.7096723733917595,0.1461739869729446,0.13530018064489363,0.09495487013471678,0.03188893177774023,13.491926634312446,24.37986871761638,1.3159485646989952,1.37699669608897,0.028533209739537827,0.028533209739537827,0.0978535996105502,0.0,0.0,0.006183665550444525,0.034047339442641066
training,4567,166,off,hybrid,423,0.6903073286052018,0.6028368794326249,0.3048369799875378,0.06073387939827143,0.13487947819913226,0.09480749184145837,0.032027667613547216,12.462651576059447,25.131861171918615,0.9998281256426982,1.0502868036693183,0.02358385899964217,0.02358385899964217,0.02770010078645376,0.0,0.004728132387706856,0.008443459844207527,0.04607023139814944
training,4567,166,market_only,naive,423,0.07565011820330975,0.03309692671394799,0.6773973908769874,0.13946316426190167,0.13659245623517294,0.09520796074844512,0.031749236311810924,13.683629274342383,24.10270562313013,1.2986575753486387,1.3588383276883333,0.030128136083781565,0.030128136083781565,0.10766941144604947,0.0,0.0,0.005952045182210876,0.03502168342709257
training,4567,166,market_only,hybrid,423,0.7304964539007102,0.6193853427895989,0.2967590987966445,0.0591204649716469,0.13685652873127394,0.09528399902828141,0.031881057609184575,12.725635691714983,24.78048190661782,0.9982213318680504,1.0484000200359913,0.025350219493063188,0.025350219493063188,0.036869781192189206,0.0,0.004728132387706856,0.007947740974925165,0.04700696912355193
training,4567,166,market_and_assets,naive,423,0.05200945626477543,0.018912529550827423,0.7489574759579025,0.15348917071623663,0.12021780900244496,0.08495596032767021,0.03212300025191176,13.172267369090477,23.979720172361013,1.2882464578297048,1.4192939998533545,0.02888070451814925,0.02888070451814925,0.1136798988096612,0.0,0.0,0.005635810731116956,0.033244787687027065
training,4567,166,market_and_assets,hybrid,423,0.5886524822695043,0.4964539007092205,0.3660613946753785,0.07290422395416471,0.12155613433587353,0.0857233269162748,0.032223261630745806,12.34531338387933,24.634899961396766,0.9992035879454448,1.1084198607164326,0.024383416816582227,0.024383416816582227,0.04533374980179534,0.0,0.004728132387706856,0.0075178330589785744,0.04447965757791765
training,4567,167,off,naive,423,0.056737588652482296,0.028368794326241134,0.74904111270902,0.1539987383670943,0.1364453527929458,0.0949992589044768,0.03059811002511287,13.080961007658619,24.687730258677707,1.3488605993804188,1.4110909512283778,0.026217583566819316,0.026217583566819316,0.08072690026299917,0.0,0.0,0.005753757634497923,0.033293504886249624
training,4567,167,off,hybrid,423,0.8014184397163131,0.685579196217495,0.2914495880492896,0.05762830279677057,0.13687382974331527,0.09514197510976037,0.030253174733064978,11.98103222657265,25.47543698547429,0.9990213691692387,1.0493982109715057,0.021267102497592144,0.021267102497592144,0.031429898261755455,0.0,0.004728132387706856,0.007995603486442088,0.046382192410715055
training,4567,167,market_only,naive,423,0.06146572104018916,0.030732860520094562,0.7054842563330957,0.14488342812739174,0.13592732269396265,0.09509442772263502,0.03069323132780546,13.501843010053685,24.396569932016607,1.3068828395957848,1.367883733823732,0.029380232272614656,0.029380232272614656,0.10281110295266804,0.0,0.0,0.006334090586640544,0.03528065380190736
training,4567,167,market_only,hybrid,423,0.5721040189125303,0.5082742316784876,0.311958756929539,0.06198868470212867,0.13628023405823259,0.09533484758961089,0.03042901603600059,12.460709683199925,25.14948453320675,0.9988414802704396,1.0493774728778584,0.02472469308092754,0.02472469308092754,0.0307628012337881,0.0,0.004728132387706856,0.008446023907324499,0.04742149266079666
training,4567,167,market_and_assets,naive,423,0.05910165484633573,0.030732860520094562,0.7641327612447432,0.15676188076736058,0.12143228444260826,0.0851265448233093,0.031088705974882096,13.776473876505106,25.757283103392105,1.293934011334282,1.422398948967058,0.028055277976077916,0.028055277976077916,0.11049464848532485,0.0,0.0,0.006023838949486246,0.033762728436656515
training,4567,167,market_and_assets,hybrid,423,0.4704491725768328,0.4208037825059107,0.36999095587300707,0.07340131419878047,0.12320032237987821,0.08628666618837368,0.030816926214543634,12.754748909510862,26.34085137603852,0.9981865727431513,1.1032669605403316,0.023782555960794875,0.023782555960794875,0.04134899532411114,0.0,0.004728132387706856,0.008058850376660874,0.04517366399491293
training,4567,168,off,naive,423,0.07092198581560288,0.03309692671394799,0.7348772169069362,0.15127535571175194,0.13497564655757033,0.092960812060117,0.0314254531981189,12.753741407348766,24.59883644408892,1.3496461641993296,1.407933988936279,0.02636434334338341,0.02636434334338341,0.08071945819227558,0.0,0.0,0.005476838817864341,0.03257727658890721
training,4567,168,off,hybrid,423,0.8203309692671406,0.7706855791962185,0.2826516058019968,0.05591532616335103,0.134013544259601,0.09169960915346516,0.0315358460817861,11.872921416356014,25.206367832341765,1.000726439471079,1.0477562150681599,0.021428486133479696,0.021428486133479696,0.0315484779827485,0.0,0.004728132387706856,0.007404159594125897,0.04563861410679153
training,4567,168,market_only,naive,423,0.0874704491725769,0.037825059101654845,0.699648166886644,0.1440015096433305,0.13716632026628706,0.09602661082254735,0.031110417400170592,13.062261502991035,24.36988693558385,1.3314438361215828,1.3891633600896813,0.025161892898462268,0.025161892898462268,0.08976009824048524,0.0,0.0,0.005140946549540262,0.033291795510838294
training,4567,168,market_only,hybrid,423,0.80614657210402,0.7541371158392445,0.28528979299027246,0.05666602232171778,0.13741403859631562,0.09650228988790753,0.03113645909608319,12.455309712018524,24.786981272575087,0.9992974946289,1.0463121852751849,0.02049083505372672,0.02049083505372672,0.02562335121950423,0.0,0.004728132387706856,0.007070831388918805,0.046090743903085304
training,4567,168,market_and_assets,naive,423,0.056737588652482296,0.02364066193853428,0.7560443201930971,0.15639080180890472,0.12178728816114218,0.08610474431830435,0.031919872102978024,12.96920410429214,24.814145126618772,1.3166524243610704,1.4435090624952942,0.028611153148602048,0.028611153148602048,0.09802862459207348,0.0,0.0,0.004849498041910464,0.03186361235468169
training,4567,168,market_and_assets,hybrid,423,0.6997635933806156,0.6099290780141852,0.3403702511464482,0.06859858840387313,0.12357825175731774,0.0873977867543843,0.031879479955845474,12.363294689190386,25.25832849490127,0.9986421996214252,1.099801045709092,0.02389402630543916,0.02389402630543916,0.031091002249906283,0.0,0.004728132387706856,0.00664690628691182,0.043904452752008945
training,4567,169,off,naive,423,0.054373522458628865,0.026004728132387706,0.7583364189087402,0.15603272186534006,0.13772928179003321,0.09512222290637769,0.031466951037834305,13.06069863076473,25.63703523176629,1.3408472234780424,1.4075522235899254,0.026603550611880553,0.026603550611880553,0.08529916083563946,0.0,0.0,0.005781962328784681,0.03309265327541969
training,4567,169,off,hybrid,423,0.669030732860521,0.5839243498817974,0.31789946742845926,0.06321564776098929,0.13882312289706208,0.09530790017765985,0.03141848952177919,11.751666692671353,26.4779898979968,1.001904242880029,1.0562547392117185,0.02162530073082763,0.02162530073082763,0.028100653308235562,0.0,0.004728132387706856,0.007896459712585614,0.045608700037093504
training,4567,169,market_only,naive,423,0.08274231678487004,0.030732860520094562,0.6786568801488401,0.1392911342484699,0.1362489198017502,0.09508112269090548,0.031506719478285664,13.72752990736747,25.31173110335064,1.2929052621549595,1.357720128162178,0.02774837143328608,0.02774837143328608,0.11097791038457425,0.0,0.0,0.0070580110733339104,0.03597636959431393
training,4567,169,market_only,hybrid,423,0.7068557919621759,0.5839243498817974,0.30343174143079715,0.06031412217534001,0.13624126354085567,0.0951913641237141,0.03150330645052331,12.663851289147475,25.95872778671475,1.0011913259891492,1.0554793114875993,0.023391470840873008,0.023391470840873008,0.041913351905054554,0.0,0.004728132387706856,0.009728055465813356,0.04744542391655511
training,4567,169,market_and_assets,naive,423,0.06146572104018916,0.028368794326241134,0.7251969214004617,0.14948224478885525,0.12089361149056331,0.08534112879780383,0.03187888725053711,13.551257505454265,24.5396671627851,1.281900389216856,1.4018415635841932,0.02804795176250225,0.02804795176250225,0.11736210285724527,0.0,0.0,0.006745195373062636,0.034862711513839975
training,4567,169,market_and_assets,hybrid,423,0.6170212765957455,0.4893617021276602,0.3497870187483578,0.0703527823700791,0.12224375360051092,0.08615855629729202,0.031834381147599476,12.698328887285882,25.168168711665768,0.999710434837701,1.0987107293456586,0.02387641462396568,0.02387641462396568,0.051017572095375066,0.0,0.004728132387706856,0.009241738161293245,0.045836901654504485
training,4567,170,off,naive,423,0.08274231678487004,0.035460992907801414,0.6639388727958204,0.13666298215682476,0.13718427400106714,0.09544982487818149,0.031029105289428455,12.91875509490194,24.751892228055546,1.279843999825261,1.3430114862844684,0.027722947362226823,0.027722947362226823,0.11796948254816778,0.0,0.0,0.0065340875097648025,0.035178091277228235
training,4567,170,off,hybrid,423,0.6879432624113484,0.6028368794326249,0.30419864801996194,0.06069251678431442,0.13744507624184088,0.09552292543176541,0.03087388071743894,11.881894284950238,25.47129026830378,0.9999899529128534,1.0516925400039356,0.023511530655882046,0.023511530655882046,0.05161413215288992,0.0,0.004728132387706856,0.008641747391920467,0.046060829833387204
training,4567,170,market_only,naive,423,0.06382978723404259,0.03309692671394799,0.684704700014746,0.1409675166051692,0.13617082103822453,0.09474537915133079,0.03173852080790324,12.659284315419475,24.813016262241508,1.2924765839626868,1.355827934003439,0.0291154829344837,0.0291154829344837,0.11084912465929261,0.0,0.0,0.006622120343447705,0.03564304138910684
training,4567,170,market_only,hybrid,423,0.6784869976359347,0.5744680851063837,0.3050556698364249,0.06088931330760128,0.13590409871652465,0.09445408201127474,0.031895107305819695,11.580354953985982,25.585386272902955,0.9990166030046413,1.050403498960808,0.024579804187929752,0.024579804187929752,0.04071088254575924,0.0,0.004728132387706856,0.008910974019203122,0.04767106147084919
training,4567,170,market_and_assets,naive,423,0.07092198581560288,0.026004728132387706,0.7409563291561073,0.15265695699661205,0.12084987734882285,0.08493208087465101,0.03222119286907329,13.46560946621233,24.634787844363927,1.281296213921383,1.4046195096839547,0.029894960983989582,0.029894960983989582,0.11767861467311855,0.0,0.0,0.006250331191485944,0.034225969173123864
training,4567,170,market_and_assets,hybrid,423,0.598108747044918,0.44680851063829846,0.36213595648332086,0.07291143832711698,0.12183268460726769,0.0853684973151765,0.032293131863845026,12.471224314554156,25.32679247727,0.9986351522863962,1.099159712827476,0.02532485317246351,0.02532485317246351,0.051672014117436715,0.0,0.004728132387706856,0.008404998897452857,0.045408703113969204
training,4567,171,off,naive,423,0.04728132387706857,0.02364066193853428,0.7582972158684106,0.1560771216292105,0.1364354265622059,0.09583228644958094,0.032573975034971815,15.573118475745618,24.375552768676457,1.3500285272076944,1.420715669873224,0.024775306936571997,0.024775306936571997,0.08011839294242691,0.0,0.0,0.005909310796927903,0.033020859508144325
training,4567,171,off,hybrid,423,0.7659574468085116,0.6666666666666675,0.29822811621881307,0.059023971026117554,0.13625714759664587,0.09608917660190461,0.03301067896398241,14.451618696632611,25.05065220943376,1.001448447889363,1.0594465880772996,0.02005564047904425,0.02005564047904425,0.030900015722459265,0.0,0.004728132387706856,0.008008423802026982,0.04611894859737202
training,4567,171,market_only,naive,423,0.04491725768321514,0.02364066193853428,0.7795527920287039,0.16065242822174478,0.13543419887752284,0.09561195551522958,0.030398003805227326,15.40180513066553,24.38925949430975,1.3824548577455835,1.4542979003198648,0.024305052338284238,0.024305052338284238,0.06466404312303897,0.0,0.0,0.005075135596204507,0.03271659068492962
training,4567,171,market_only,hybrid,423,0.7612293144208048,0.7683215130023651,0.2794247670301091,0.05514603364495337,0.13482672051023248,0.09601067808030046,0.030178304155850294,14.362311413120747,24.923240470735372,1.0013363670558024,1.0593397196369254,0.01919936163497583,0.01919936163497583,0.05456770512304263,0.0,0.004728132387706856,0.006790493821462576,0.04819669440982959
training,4567,171,market_and_assets,naive,423,0.054373522458628865,0.018912529550827423,0.8459248606850204,0.17393913855779375,0.1201304746107871,0.08544467270369561,0.030796027935461892,11.809759456537538,25.33094119973341,1.3658643529958887,1.5009830784060763,0.02594087137213355,0.02594087137213355,0.07384421845493457,0.0,0.0,0.004816165221389758,0.03146361850843319
training,4567,171,market_and_assets,hybrid,423,0.631205673758866,0.5721040189125303,0.3505205764988538,0.06953989409091842,0.12171626757742243,0.08715925499509214,0.030539163193515146,10.947148576953596,25.968497492523117,0.9997716650997025,1.1055637819007929,0.0206385281619215,0.0206385281619215,0.047573815346403696,0.0,0.004728132387706856,0.006491353124481844,0.045742031319176306
training,4567,172,off,naive,423,0.08510638297872347,0.030732860520094562,0.7245034200767135,0.1485798635358371,0.13627390249886565,0.09441669223972311,0.030129959479970252,14.026517097238584,24.35363031585411,1.3405471685433357,1.4085097762888228,0.027131572077448762,0.027131572077448762,0.08518950898024921,0.0,0.0,0.005888798291992084,0.033661020599683095
training,4567,172,off,hybrid,423,0.80614657210402,0.7494089834515376,0.2804364652953118,0.05499895202399464,0.13628334564505007,0.09400601387410515,0.029677496082753583,13.111012036186503,24.95617159876919,0.9990628294279684,1.0555143625798376,0.02205260258013089,0.02205260258013089,0.02877616251176012,0.0,0.004728132387706856,0.007882784709295066,0.04685654408735592
training,4567,172,market_only,naive,423,0.11111111111111122,0.04491725768321514,0.6824086713051034,0.1399375531419181,0.13567124556541799,0.09484595186245387,0.03123760921708224,14.451012657658179,24.115937288775672,1.3246005912957133,1.391911736629767,0.027556324632467582,0.027556324632467582,0.09356858162165597,0.0,0.0,0.005816149837011055,0.03485330994907771
training,4567,172,market_only,hybrid,423,0.8321513002364077,0.8085106382978734,0.26506062445091305,0.05192136815967237,0.13527939930676683,0.09464870263411984,0.031212448566385387,13.712743152616007,24.590134807568337,1.0008045362485771,1.0572638144532365,0.02262999822327595,0.02262999822327595,0.026081872208390047,0.0,0.004728132387706856,0.007700736227989653,0.04794798028748277
training,4567,172,market_and_assets,naive,423,0.07565011820330975,0.028368794326241134,0.755226557554536,0.15457713435483406,0.11915713025938317,0.0840216077029028,0.03174110420950395,13.186943984195857,24.646640644186878,1.3107715796462398,1.4493288703374263,0.026963809036441015,0.026963809036441015,0.10134272611295189,0.0,0.0,0.005364874728422981,0.0331559001656385
training,4567,172,market_and_assets,hybrid,423,0.7281323877068567,0.6170212765957455,0.3364401626258158,0.0662560556481528,0.12033947136549801,0.08472486614637344,0.03165909521586515,12.512478939762497,24.98641627031922,1.000651563182699,1.1148557124530223,0.02253350899482158,0.02253350899482158,0.03539111563144853,0.0,0.004728132387706856,0.007028097003635839,0.045620665664972644
training,4567,173,off,naive,423,0.08037825059101661,0.04018912529550828,0.7557698942660506,0.15507562314548848,0.13403595318275682,0.09450766992855841,0.03279346167725294,13.599087450901004,24.286898465805482,1.3771820118775757,1.4460775511031332,0.02566956758287082,0.02566956758287082,0.06713293739356226,0.0,0.0,0.004593946417918353,0.03297983449827265
training,4567,173,off,hybrid,423,0.8699763593380626,0.8156028368794337,0.27305647029306396,0.05359686563283546,0.1325276406080136,0.09416346204330366,0.03350035508368652,13.08200738880179,24.624916184145306,0.999773244240353,1.0544174140685605,0.02041957524341509,0.02041957524341509,0.04961876181253622,0.0,0.004728132387706856,0.006394773413742356,0.04832489756567845
training,4567,173,market_only,naive,423,0.09219858156028377,0.037825059101654845,0.6983170031060613,0.14338466611629283,0.134992051271706,0.09434007038102347,0.03160138012863679,14.511184042559366,23.530996325285813,1.343608944165872,1.4113691029632123,0.026337012786925854,0.026337012786925854,0.08345771991038876,0.0,0.0,0.005865721723939288,0.03414819259190887
training,4567,173,market_only,hybrid,423,0.8652482269503557,0.80614657210402,0.2548878763261234,0.05014351791722334,0.13436021392374667,0.09400123868742045,0.03165125837869811,14.580178059024313,23.71431688458471,0.9996166115385394,1.0543077223621669,0.021557861233381898,0.021557861233381898,0.027205175691408602,0.0,0.004728132387706856,0.008216112914502171,0.04817703659259941
training,4567,173,market_and_assets,naive,423,0.07328605200945632,0.030732860520094562,0.7480699952554741,0.1536353062082645,0.12266085919437314,0.08660792066916725,0.03173268236691271,15.560709134785819,22.308999996077755,1.3336143672771978,1.4550235841093395,0.02788815768790922,0.02788815768790922,0.08910920585655335,0.0,0.0,0.005769142013199794,0.03313709703611398
training,4567,173,market_and_assets,hybrid,423,0.7588652482269513,0.6997635933806156,0.30635144628725564,0.060376587727104185,0.1234780589712005,0.08701742703821305,0.03177361935254772,15.63490342482232,22.4985274150616,1.0000950977546748,1.097700204206761,0.022828206791925102,0.022828206791925102,0.03493445682998431,0.0,0.004728132387706856,0.007975945669211925,0.0463796283475981
training,4567,174,off,naive,423,0.07092198581560288,0.03309692671394799,0.6984686044600921,0.14359536100816558,0.13442297555233587,0.0945876194463754,0.031596992645541944,13.630223067037862,24.086726290405714,1.3171601510421298,1.3781137027949875,0.02763979194201356,0.02763979194201356,0.09705255474656649,0.0,0.0,0.005845209219003467,0.03315162672711016
training,4567,174,off,hybrid,423,0.8179669030732871,0.7446808510638308,0.2842540262878752,0.056223120805443054,0.13366411024532093,0.09441746173740465,0.03163109360820476,12.581315936698648,24.825083153197046,0.9985187028415566,1.049201853567037,0.022930901830573308,0.022930901830573308,0.025633706010590108,0.0,0.004728132387706856,0.007557148693438904,0.04524887651301091
training,4567,174,market_only,naive,423,0.05910165484633573,0.035460992907801414,0.6708352669705252,0.13799666218937623,0.13568395477977196,0.09493201835169097,0.031899077302860214,14.050730039012942,23.857822997554894,1.3041189256937034,1.3647068602019021,0.02983209056099374,0.02983209056099374,0.10477486582838139,0.0,0.0,0.006291356201357586,0.03646525096195107
training,4567,174,market_only,hybrid,423,0.5886524822695043,0.6099290780141852,0.28651048940774043,0.05692014701605533,0.13557746194812265,0.09487062883929982,0.031993240761936256,13.23205439971482,24.37505633952175,0.9999915731251352,1.0507675480394325,0.024950293641714572,0.024950293641714572,0.03294631610693018,0.0,0.004728132387706856,0.008428930153211311,0.049633424443042695
training,4567,174,market_and_assets,naive,423,0.05200945626477543,0.028368794326241134,0.7443728434361516,0.15267421731490713,0.11922753793421462,0.08384716745403444,0.032303690531887495,14.264171821143892,23.423117888249497,1.2871862953484845,1.428727287525361,0.029251728000605787,0.029251728000605787,0.11385348935062164,0.0,0.0,0.005875123288701535,0.03466613334153835
training,4567,174,market_and_assets,hybrid,423,0.47754137115839307,0.4326241134751779,0.35994934244896504,0.07161570481581818,0.1202531327294037,0.08439871730674024,0.032379398990085385,13.49992940050419,23.95764067530772,0.9990141833279783,1.114794944785667,0.024751920366688978,0.024751920366688978,0.046121752990560635,0.0,0.004728132387706856,0.007756290928857504,0.046764237815144716
training,4567,175,off,naive,423,0.06855791962174945,0.028368794326241134,0.7639216084601604,0.15655746440382529,0.1381087509500545,0.09596562381128416,0.03104542895359114,13.31433911025566,24.05824009950915,1.3782253374777718,1.448728933633068,0.026336052662268673,0.026336052662268673,0.06669725255416845,0.0,0.0,0.005258038765215582,0.03287727197359358
training,4567,175,off,hybrid,423,0.8628841607565023,0.8014184397163131,0.27077262768768523,0.05257064269302695,0.1395788437747126,0.09651133701458645,0.030824119797132725,12.859052709767608,24.570381534843836,1.0021964984500602,1.0586881513492263,0.020923467350866184,0.020923467350866184,0.049298564181915416,0.0,0.004728132387706856,0.0071733939135979,0.047729180234833996
training,4567,175,market_only,naive,423,0.05910165484633573,0.03309692671394799,0.7224804115123907,0.14790783832228896,0.13578893233459496,0.09531197603288374,0.03216679967874286,13.397795336881309,23.950569015707348,1.3305801812466374,1.3992109348337913,0.029167158784247364,0.029167158784247364,0.09001407226592,0.0,0.0,0.005740082631207384,0.03475929430145519
training,4567,175,market_only,hybrid,423,0.6713947990543744,0.6359338061465729,0.29621104674799337,0.058021672078820474,0.1356915274394638,0.09564701502754708,0.032453857409645404,12.552712942354153,24.643420476949885,1.0003877242989818,1.0566865191563213,0.02402197800745042,0.02402197800745042,0.025608026722580324,0.0,0.004728132387706856,0.007823811257604582,0.04813515689502214
training,4567,175,market_and_assets,naive,423,0.049645390070922,0.02364066193853428,0.7937716052763448,0.16299931951946214,0.1193032434516049,0.08432244467672328,0.03243690589307152,16.187639947928446,22.687630692329403,1.3154801134652827,1.4667682482147761,0.02723338296956762,0.02723338296956762,0.09864257166327473,0.0,0.0,0.00546487318998511,0.03321230955421201
training,4567,175,market_and_assets,hybrid,423,0.5791962174940906,0.4940898345153671,0.36622306498605145,0.07278848082801316,0.12084323781477932,0.08556199018062406,0.0326369551580289,15.411846367990204,23.229819237520164,1.0010439217718248,1.1236580536980978,0.022627398867713585,0.022627398867713585,0.03556804193405001,0.0,0.004728132387706856,0.007441765853174911,0.04570613443553857
training,4567,176,off,naive,423,0.07328605200945632,0.030732860520094562,0.6863983689555143,0.1412415603016998,0.13554055617810903,0.09448609330917065,0.03109269248972733,15.617611679714772,23.418456900714077,1.331331596771219,1.4013900626925206,0.029338863591362903,0.029338863591362903,0.09007760570359145,0.0,0.0,0.00627939057347836,0.0364182431381398
training,4567,176,off,hybrid,423,0.7872340425531925,0.7825059101654857,0.2636664463894736,0.05212017850682989,0.13545747625506888,0.09420651561807251,0.031092402944129946,15.340733356020484,23.6268971416351,1.000825761709478,1.0585260530802387,0.024040981944659586,0.024040981944659586,0.02763687320472606,0.0,0.004728132387706856,0.008846872441278686,0.050824004417026
