window,seed,ticker,enabled,n_paths,jump_active_rate,forced_fraction,abs_acf_mae25
training,4567,RF,false,250,0.0,0.0,0.19208672808075683
training,4567,RF,true,250,0.224,0.007829356471438904,0.16912997948989397
training,4567,RHI,false,250,0.0,0.0,0.10501742328038574
training,4567,RHI,true,250,0.224,0.00841648590021692,0.09014138404376346
training,4567,RJF,false,250,0.0,0.0,0.17927204080823922
training,4567,RJF,true,250,0.244,0.00899060014461316,0.1515143318655956
training,4567,RL,false,250,0.0,0.0,0.10161330062621371
training,4567,RL,true,250,0.252,0.009958062183658712,0.08522478246117933
training,4567,RMD,false,250,0.0,0.0,0.08309847858192895
training,4567,RMD,true,250,0.26,0.01019956616052061,0.07379785283792052
training,4567,ROK,false,250,0.0,0.0,0.11523723941466324
training,4567,ROK,true,250,0.244,0.009077368040491689,0.09927274876806018
training,4567,ROL,false,250,0.0,0.0,0.08790378784609092
training,4567,ROL,true,250,0.236,0.00859725234996385,0.0775921469941759
training,4567,ROP,false,250,0.0,0.0,0.1475375285157637
training,4567,ROP,true,250,0.332,0.012380332610267534,0.11563196675359508
training,4567,ROST,false,250,0.0,0.0,0.14940731090246742
training,4567,ROST,true,250,0.244,0.00902530730296457,0.12587128773132353
training,4567,RSG,false,250,0.0,0.0,0.17007784591572608
training,4567,RSG,true,250,0.2,0.007530007230657992,0.14893475893074476
training,4567,SBAC,false,250,0.0,0.0,0.13579907511895425
training,4567,SBAC,true,250,0.204,0.007835140997830801,0.11726246307556625
training,4567,SBUX,false,250,0.0,0.0,0.12703121886248045
training,4567,SBUX,true,250,0.24,0.008723065798987708,0.10722825190360112
training,4567,SCHW,false,250,0.0,0.0,0.09765437250613344
training,4567,SCHW,true,250,0.288,0.01057411424439624,0.08410342046800114
training,4567,SEE,false,250,0.0,0.0,0.1147728376988251
training,4567,SEE,true,250,0.264,0.010105567606652207,0.09647242201647568
training,4567,SHW,false,250,0.0,0.0,0.13756047480312833
training,4567,SHW,true,250,0.212,0.0074548083875632665,0.11855524909613412
training,4567,SJM,false,250,0.0,0.0,0.06649455566302864
training,4567,SJM,true,250,0.236,0.008867678958785246,0.06648413995245053
training,4567,SLB,false,250,0.0,0.0,0.2082887426266189
training,4567,SLB,true,250,0.276,0.010189443239334779,0.17867733122169366
training,4567,SLV,false,250,0.0,0.0,0.09208339258415874
training,4567,SLV,true,250,0.26,0.008825741142443961,0.07818452868901551
training,4567,SNA,false,250,0.0,0.0,0.16263650670116625
training,4567,SNA,true,250,0.228,0.008216919739696312,0.13856425479879314
training,4567,SNPS,false,250,0.0,0.0,0.15548301911548135
training,4567,SNPS,true,250,0.288,0.01001446131597975,0.1263848924015448
training,4567,SO,false,250,0.0,0.0,0.21706933835977235
training,4567,SO,true,250,0.268,0.009677512653651485,0.18702668677954667
training,4567,SPG,false,250,0.0,0.0,0.28452554366501337
training,4567,SPG,true,250,0.24,0.008786695589298623,0.26484528853436096
training,4567,SPYG,false,250,0.0,0.0,0.23240027176589256
training,4567,SPYG,true,250,0.232,0.007891540130151845,0.2081242428883606
training,4567,SRE,false,250,0.0,0.0,0.1824086287943068
training,4567,SRE,true,250,0.236,0.008627621113521328,0.15699420510547873
training,4567,STE,false,250,0.0,0.0,0.10522793885501845
training,4567,STE,true,250,0.252,0.009023861171366596,0.08909691052103622
training,4567,STT,false,250,0.0,0.0,0.13726063833385307
training,4567,STT,true,250,0.244,0.009058568329718006,0.1138521857616608
training,4567,STX,false,250,0.0,0.0,0.05167290038368984
training,4567,STX,true,250,0.248,0.00911930585683297,0.05729635375867149
training,4567,STZ,false,250,0.0,0.0,0.11754612967649701
training,4567,STZ,true,250,0.252,0.00942010122921186,0.0991951032414587
training,4567,SWK,false,250,0.0,0.0,0.20756568916124307
training,4567,SWK,true,250,0.24,0.008582791033984098,0.1846947556635282
training,4567,SWKS,false,250,0.0,0.0,0.0920149181005699
training,4567,SWKS,true,250,0.248,0.009318872017353578,0.08178329552826996
training,4567,SYK,false,250,0.0,0.0,0.1871844553118491
training,4567,SYK,true,250,0.192,0.0068517715112075194,0.16681393943452805
training,4567,SYY,false,250,0.0,0.0,0.25659950507133167
training,4567,SYY,true,250,0.22,0.008682574114244399,0.23779562225613607
training,4567,T,false,250,0.0,0.0,0.10137533151864946
training,4567,T,true,250,0.244,0.008630513376717282,0.08488728826145524
training,4567,TAP,false,250,0.0,0.0,0.09767976983324561
training,4567,TAP,true,250,0.236,0.008389009399855388,0.08411094221738853
training,4567,TDG,false,250,0.0,0.0,0.21267644899434407
training,4567,TDG,true,250,0.232,0.008164859002169202,0.19130869985685045
training,4567,TDY,false,250,0.0,0.0,0.14382992191760632
training,4567,TDY,true,250,0.204,0.007472161966738974,0.12632254649019506
training,4567,TECH,false,250,0.0,0.0,0.041527852884019514
training,4567,TECH,true,250,0.264,0.009984092552422271,0.04378930553411077
training,4567,TEL,false,250,0.0,0.0,0.16494923211076543
training,4567,TEL,true,250,0.252,0.009236442516268982,0.1376358979069411
training,4567,TER,false,250,0.0,0.0,0.1126620417584135
training,4567,TER,true,250,0.268,0.009443239334779467,0.09134017343821559
training,4567,TFX,false,250,0.0,0.0,0.12573168994576292
training,4567,TFX,true,250,0.248,0.009104844540853219,0.10385759838176101
training,4567,TGT,false,250,0.0,0.0,0.05492166190286723
training,4567,TGT,true,250,0.228,0.007947939262472881,0.05263021334075475
training,4567,TJX,false,250,0.0,0.0,0.17038246549159777
training,4567,TJX,true,250,0.228,0.007869848156182213,0.14768609290336512
training,4567,TMO,false,250,0.0,0.0,0.12039037718185418
training,4567,TMO,true,250,0.216,0.008286334056399133,0.10438859333395177
training,4567,TMUS,false,250,0.0,0.0,0.0943603120444511
training,4567,TMUS,true,250,0.204,0.00708315256688359,0.0837265251422495
training,4567,TRMB,false,250,0.0,0.0,0.09690362517365733
training,4567,TRMB,true,250,0.264,0.01002603036876356,0.0834330755821193
training,4567,TROW,false,250,0.0,0.0,0.15491274506115224
training,4567,TROW,true,250,0.26,0.00930730296456978,0.12868171891557484
training,4567,TRV,false,250,0.0,0.0,0.17439120431336144
training,4567,TRV,true,250,0.248,0.009151120751988432,0.1496736347021246
training,4567,TSCO,false,250,0.0,0.0,0.05603727322476137
training,4567,TSCO,true,250,0.204,0.00751699204627621,0.06028866176659307
training,4567,TSLA,false,250,0.0,0.0,0.09300659661240686
training,4567,TSLA,true,250,0.2,0.0074490238611713685,0.08370371396455858
training,4567,TSN,false,250,0.0,0.0,0.09529240304159155
training,4567,TSN,true,250,0.252,0.009167028199566158,0.08095446661935206
training,4567,TTWO,false,250,0.0,0.0,0.046705253437637095
training,4567,TTWO,true,250,0.248,0.009890093998553869,0.05765960238462155
training,4567,TXN,false,250,0.0,0.0,0.13821809931817822
training,4567,TXN,true,250,0.236,0.008845986984815618,0.11468121739778409
training,4567,TXT,false,250,0.0,0.0,0.1968673220740006
training,4567,TXT,true,250,0.216,0.007979754157628345,0.17365377863502543
training,4567,TYL,false,250,0.0,0.0,0.09496664450461802
training,4567,TYL,true,250,0.232,0.008715835140997831,0.08301774175911159
training,4567,UA,false,250,0.0,0.0,0.0415291838629144
training,4567,UA,true,250,0.272,0.009979754157628345,0.04425352361024894
training,4567,UAL,false,250,0.0,0.0,0.1998297391277145
training,4567,UAL,true,250,0.28,0.010384671005061461,0.17154779355311103
training,4567,UDR,false,250,0.0,0.0,0.20432404396209966
training,4567,UDR,true,250,0.216,0.007337671728127262,0.1820348700415297
training,4567,UHS,false,250,0.0,0.0,0.15999421946087797
training,4567,UHS,true,250,0.264,0.00945191612436732,0.1353209125630109
training,4567,ULTA,false,250,0.0,0.0,0.08364198217967786
training,4567,ULTA,true,250,0.244,0.009135213304410703,0.07453406356853694
training,4567,UNG,false,250,0.0,0.0,0.16343890276515524
training,4567,UNG,true,250,0.22,0.007884309472161965,0.13755080728451083
training,4567,UNH,false,250,0.0,0.0,0.1508836637221168
training,4567,UNH,true,250,0.248,0.009086044830079538,0.12611423107961117
training,4567,UNP,false,250,0.0,0.0,0.04151222400163999
training,4567,UNP,true,250,0.272,0.009113521330441068,0.04141020830338044
training,4567,UPS,false,250,0.0,0.0,0.0903373983982306
training,4567,UPS,true,250,0.276,0.010215473608098338,0.07684887809593272
training,4567,URI,false,250,0.0,0.0,0.11192871332184413
training,4567,URI,true,250,0.268,0.009684743311641356,0.09297263839072954
training,4567,USB,false,250,0.0,0.0,0.2106947620357539
training,4567,USB,true,250,0.252,0.008895155459146783,0.18552363012913112
training,4567,V,false,250,0.0,0.0,0.1803915536249744
training,4567,V,true,250,0.212,0.007379609544468545,0.15837286381291313
training,4567,VFC,false,250,0.0,0.0,0.15994187504861077
training,4567,VFC,true,250,0.224,0.008010122921185825,0.138068548210107
training,4567,VLO,false,250,0.0,0.0,0.16782668871145187
training,4567,VLO,true,250,0.264,0.009869848156182212,0.13914242544232594
training,4567,VMC,false,250,0.0,0.0,0.13284867606600662
training,4567,VMC,true,250,0.22,0.00854085321764281,0.11206887769955455
training,4567,VNO,false,250,0.0,0.0,0.22558755179919887
training,4567,VNO,true,250,0.212,0.008180766449746928,0.20578383456545232
training,4567,VRSK,false,250,0.0,0.0,0.13391696676524542
training,4567,VRSK,true,250,0.252,0.008945770065075919,0.11160257098494294
training,4567,VRSN,false,250,0.0,0.0,0.11823518595651968
training,4567,VRSN,true,250,0.248,0.008672451193058567,0.09943632230916583
training,4567,VTR,false,250,0.0,0.0,0.2458729022292138
training,4567,VTR,true,250,0.272,0.009553145336225598,0.2217386712378835
training,4567,VZ,false,250,0.0,0.0,0.06334631343468779
training,4567,VZ,true,250,0.208,0.007515545914678236,0.06434303690575466
training,4567,WAB,false,250,0.0,0.0,0.13946302060390572
training,4567,WAB,true,250,0.248,0.009275488069414316,0.11567145891362794
training,4567,WAT,false,250,0.0,0.0,0.08078969819100401
training,4567,WAT,true,250,0.208,0.006843094721619668,0.07276120568103484
training,4567,WDC,false,250,0.0,0.0,0.09630982291072794
training,4567,WDC,true,250,0.204,0.0073680404916847434,0.08544540175900611
training,4567,WEC,false,250,0.0,0.0,0.16961706180769093
training,4567,WEC,true,250,0.244,0.009558929862617496,0.146860084578233
training,4567,WFC,false,250,0.0,0.0,0.1997622233100231
training,4567,WFC,true,250,0.212,0.007817787418655098,0.1755773198491579
training,4567,WHR,false,250,0.0,0.0,0.11024302454137833
training,4567,WHR,true,250,0.256,0.00975994215473608,0.0908341831278299
training,4567,WM,false,250,0.0,0.0,0.15622529959091166
training,4567,WM,true,250,0.216,0.0073376717281272595,0.13547278858027018
training,4567,WMB,false,250,0.0,0.0,0.21747702843025035
training,4567,WMB,true,250,0.244,0.008685466377440347,0.19765558789660098
training,4567,WMT,false,250,0.0,0.0,0.07264462184003394
training,4567,WMT,true,250,0.212,0.007932031814895156,0.06783678132730186
training,4567,WRB,false,250,0.0,0.0,0.20883680205201346
training,4567,WRB,true,250,0.312,0.011926247288503253,0.17523117927550805
training,4567,WST,false,250,0.0,0.0,0.09008889939485806
training,4567,WST,true,250,0.288,0.010469992769342013,0.0758906863620919
training,4567,WU,false,250,0.0,0.0,0.11010605934894803
training,4567,WU,true,250,0.252,0.009343456254519157,0.0917514690337857
training,4567,WY,false,250,0.0,0.0,0.22542447036204674
training,4567,WY,true,250,0.256,0.009372378886478669,0.19968052678060522
training,4567,WYNN,false,250,0.0,0.0,0.15154049592785337
training,4567,WYNN,true,250,0.264,0.009848156182212586,0.12667637196405
training,4567,XEL,false,250,0.0,0.0,0.17422583705268413
training,4567,XEL,true,250,0.252,0.008843094721619668,0.14699331339375932
training,4567,XOM,false,250,0.0,0.0,0.220303719339202
training,4567,XOM,true,250,0.268,0.009985538684020245,0.18962949310551017
training,4567,XRAY,false,250,0.0,0.0,0.09502201295328679
training,4567,XRAY,true,250,0.22,0.0073000723065799016,0.0824494932092141
training,4567,XYL,false,250,0.0,0.0,0.14407389351745117
training,4567,XYL,true,250,0.232,0.008115690527838035,0.12160691204158859
training,4567,YUM,false,250,0.0,0.0,0.11598279114607064
training,4567,YUM,true,250,0.28,0.010085321764280553,0.09768480254287894
training,4567,ZBRA,false,250,0.0,0.0,0.06868561872591528
training,4567,ZBRA,true,250,0.232,0.008430947216196673,0.0653166144178401
training,4567,ZION,false,250,0.0,0.0,0.13870811446179157
training,4567,ZION,true,250,0.288,0.010296456977584967,0.11138720151559361
training,4567,ZTS,false,250,0.0,0.0,0.1083463758219202
training,4567,ZTS,true,250,0.212,0.008550976138828633,0.09466362260101203
holdout_2025,1234,A,false,250,0.0,0.0,0.07817245597704191
holdout_2025,1234,A,true,250,0.024,0.005799196787148595,0.08145782495091479
holdout_2025,1234,AAL,false,250,0.0,0.0,0.08225423835154887
holdout_2025,1234,AAL,true,250,0.028,0.008257028112449799,0.08778524621922412
holdout_2025,1234,AAP,false,250,0.0,0.0,0.059004172833083346
holdout_2025,1234,AAP,true,250,0.016,0.005767068273092369,0.06352023034137325
holdout_2025,1234,AAPL,false,250,0.0,0.0,0.10799307026015849
holdout_2025,1234,AAPL,true,250,0.028,0.008417670682730926,0.113267955964508
holdout_2025,1234,ABBV,false,250,0.0,0.0,0.07850035757105754
holdout_2025,1234,ABBV,true,250,0.032,0.00957429718875502,0.08506419987422052
holdout_2025,1234,ABT,false,250,0.0,0.0,0.06866388919205228
holdout_2025,1234,ABT,true,250,0.036,0.012321285140562249,0.07813023366792532
holdout_2025,1234,ACN,false,250,0.0,0.0,0.0697124453244292
holdout_2025,1234,ACN,true,250,0.028,0.00806425702811245,0.07594565823262565
holdout_2025,1234,ADBE,false,250,0.0,0.0,0.06403785134684334
holdout_2025,1234,ADBE,true,250,0.016,0.004626506024096385,0.06688339718057242
holdout_2025,1234,ADI,false,250,0.0,0.0,0.08412944181475455
holdout_2025,1234,ADI,true,250,0.028,0.007839357429718875,0.09006389570760812
holdout_2025,1234,ADM,false,250,0.0,0.0,0.07113778731167808
holdout_2025,1234,ADM,true,250,0.028,0.009654618473895583,0.07748779295739758
holdout_2025,1234,ADP,false,250,0.0,0.0,0.06421632974148071
holdout_2025,1234,ADP,true,250,0.052,0.016497991967871484,0.07482140096473999
holdout_2025,1234,ADSK,false,250,0.0,0.0,0.06774931392571537
holdout_2025,1234,ADSK,true,250,0.004,0.0014457831325301205,0.06928171947284659
holdout_2025,1234,AEE,false,250,0.0,0.0,0.071965097346845
holdout_2025,1234,AEE,true,250,0.012,0.003742971887550201,0.07349862221592096
holdout_2025,1234,AEP,false,250,0.0,0.0,0.06868111798675806
holdout_2025,1234,AEP,true,250,0.052,0.015759036144578315,0.08011604439794204
holdout_2025,1234,AES,false,250,0.0,0.0,0.06848584559212031
holdout_2025,1234,AES,true,250,0.024,0.004642570281124498,0.07259049197221552
holdout_2025,1234,AFL,false,250,0.0,0.0,0.0825342322792676
holdout_2025,1234,AFL,true,250,0.032,0.010907630522088353,0.08710216579129153
holdout_2025,1234,AIG,false,250,0.0,0.0,0.09085644808540579
holdout_2025,1234,AIG,true,250,0.036,0.01029718875502008,0.09773914796955963
holdout_2025,1234,AIZ,false,250,0.0,0.0,0.06850714934137793
holdout_2025,1234,AIZ,true,250,0.032,0.00885140562248996,0.07201951282227538
holdout_2025,1234,AJG,false,250,0.0,0.0,0.07545910910231464
holdout_2025,1234,AJG,true,250,0.028,0.009863453815261046,0.08435859428103844
holdout_2025,1234,AKAM,false,250,0.0,0.0,0.060842826633179733
holdout_2025,1234,AKAM,true,250,0.02,0.0066024096385542165,0.06456451228978628
holdout_2025,1234,ALB,false,250,0.0,0.0,0.06284157967318647
holdout_2025,1234,ALB,true,250,0.02,0.007084337349397589,0.06872257424076535
holdout_2025,1234,ALGN,false,250,0.0,0.0,0.0549490337220343
holdout_2025,1234,ALGN,true,250,0.02,0.005204819277108434,0.05828396718722201
holdout_2025,1234,ALK,false,250,0.0,0.0,0.07043448628965387
holdout_2025,1234,ALK,true,250,0.02,0.006104417670682731,0.07129167653116286
holdout_2025,1234,ALL,false,250,0.0,0.0,0.06861892671342412
holdout_2025,1234,ALL,true,250,0.036,0.011453815261044177,0.07814524942477215
holdout_2025,1234,ALLE,false,250,0.0,0.0,0.06837735731235901
holdout_2025,1234,ALLE,true,250,0.028,0.009686746987951807,0.07345136602530514
holdout_2025,1234,AMAT,false,250,0.0,0.0,0.0671624790407685
holdout_2025,1234,AMAT,true,250,0.028,0.007534136546184738,0.07292333224868469
holdout_2025,1234,AMD,false,250,0.0,0.0,0.07160155652605985
holdout_2025,1234,AMD,true,250,0.032,0.009477911646586346,0.07779776469024469
holdout_2025,1234,AME,false,250,0.0,0.0,0.07798738722061882
holdout_2025,1234,AME,true,250,0.02,0.006216867469879518,0.07922764535169748
holdout_2025,1234,AMGN,false,250,0.0,0.0,0.062448693014182176
holdout_2025,1234,AMGN,true,250,0.036,0.010554216867469879,0.0730333171407223
holdout_2025,1234,AMP,false,250,0.0,0.0,0.08860060155334257
holdout_2025,1234,AMP,true,250,0.008,0.002265060240963856,0.08956415437024777
holdout_2025,1234,AMT,false,250,0.0,0.0,0.06822484434973132
holdout_2025,1234,AMT,true,250,0.016,0.0048192771084337345,0.07198452191273251
holdout_2025,1234,AMZN,false,250,0.0,0.0,0.08251688483320645
holdout_2025,1234,AMZN,true,250,0.016,0.005943775100401606,0.08762150741404318
holdout_2025,1234,AON,false,250,0.0,0.0,0.07503369753725846
holdout_2025,1234,AON,true,250,0.024,0.005799196787148595,0.07848340983082755
holdout_2025,1234,AOS,false,250,0.0,0.0,0.06915360753964955
holdout_2025,1234,AOS,true,250,0.04,0.010939759036144577,0.08045656564897717
holdout_2025,1234,APA,false,250,0.0,0.0,0.07085790533540243
holdout_2025,1234,APA,true,250,0.016,0.0036144578313253013,0.07216184673023728
holdout_2025,1234,APD,false,250,0.0,0.0,0.07708802909490162
holdout_2025,1234,APD,true,250,0.028,0.00878714859437751,0.08064743269626076
holdout_2025,1234,APH,false,250,0.0,0.0,0.07941576137636991
holdout_2025,1234,APH,true,250,0.016,0.004594377510040161,0.08142477567616455
holdout_2025,1234,ARE,false,250,0.0,0.0,0.06767294106624122
holdout_2025,1234,ARE,true,250,0.02,0.005606425702811245,0.07081079012238262
holdout_2025,1234,ATO,false,250,0.0,0.0,0.08122453535522911
holdout_2025,1234,ATO,true,250,0.024,0.007004016064257029,0.0820709120404075
holdout_2025,1234,AVB,false,250,0.0,0.0,0.07465717498828797
holdout_2025,1234,AVB,true,250,0.012,0.003020080321285141,0.07543800906466938
holdout_2025,1234,AVGO,false,250,0.0,0.0,0.06869382286961744
holdout_2025,1234,AVGO,true,250,0.016,0.004032128514056225,0.07158845427159705
holdout_2025,1234,AVY,false,250,0.0,0.0,0.07154592608324263
holdout_2025,1234,AVY,true,250,0.016,0.004803212851405622,0.07395872998295722
holdout_2025,1234,AWK,false,250,0.0,0.0,0.07176019478698419
holdout_2025,1234,AWK,true,250,0.052,0.014907630522088355,0.08320755908385723
holdout_2025,1234,AXP,false,250,0.0,0.0,0.08215328252099958
holdout_2025,1234,AXP,true,250,0.036,0.0118714859437751,0.08790185330682039
holdout_2025,1234,AZO,false,250,0.0,0.0,0.06235225504458718
holdout_2025,1234,AZO,true,250,0.036,0.010955823293172691,0.07137828187458883
holdout_2025,1234,BA,false,250,0.0,0.0,0.08684601747419368
holdout_2025,1234,BA,true,250,0.032,0.010666666666666666,0.0901208316149554
holdout_2025,1234,BAC,false,250,0.0,0.0,0.09058596552944582
holdout_2025,1234,BAC,true,250,0.04,0.01285140562248996,0.09782282877515726
holdout_2025,1234,BAX,false,250,0.0,0.0,0.05257470925988648
holdout_2025,1234,BAX,true,250,0.032,0.011309236947791165,0.05682706041583573
holdout_2025,1234,BBY,false,250,0.0,0.0,0.07169355497753295
holdout_2025,1234,BBY,true,250,0.044,0.011903614457831323,0.07822971264767335
holdout_2025,1234,BDX,false,250,0.0,0.0,0.0626033525164529
holdout_2025,1234,BDX,true,250,0.028,0.008626506024096384,0.06967621315654365
holdout_2025,1234,BEN,false,250,0.0,0.0,0.06579732674708658
holdout_2025,1234,BEN,true,250,0.04,0.013140562248995983,0.07745651964309011
holdout_2025,1234,BF.B,false,250,0.0,0.0,0.05831780206150205
holdout_2025,1234,BF.B,true,250,0.016,0.005317269076305221,0.06172028555536683
holdout_2025,1234,BIO,false,250,0.0,0.0,0.07002183593379697
holdout_2025,1234,BIO,true,250,0.02,0.0045783132530120485,0.0744515230491605
holdout_2025,1234,BK,false,250,0.0,0.0,0.07481054165726043
holdout_2025,1234,BK,true,250,0.024,0.00714859437751004,0.07843428443410415
holdout_2025,1234,BLK,false,250,0.0,0.0,0.07768628971127885
holdout_2025,1234,BLK,true,250,0.032,0.011518072289156626,0.08393440900770396
holdout_2025,1234,BMY,false,250,0.0,0.0,0.06440015267444767
holdout_2025,1234,BMY,true,250,0.024,0.008674698795180723,0.07130650926475471
holdout_2025,1234,BR,false,250,0.0,0.0,0.07333305538192864
holdout_2025,1234,BR,true,250,0.02,0.0072449799196787155,0.07792541116225113
holdout_2025,1234,BRK.B,false,250,0.0,0.0,0.07629603914665088
holdout_2025,1234,BRK.B,true,250,0.024,0.006843373493975903,0.0824676464351528
holdout_2025,1234,BRO,false,250,0.0,0.0,0.06853040410497266
holdout_2025,1234,BRO,true,250,0.02,0.004738955823293172,0.07250330105185862
holdout_2025,1234,BSX,false,250,0.0,0.0,0.07220154093524726
holdout_2025,1234,BSX,true,250,0.016,0.004867469879518072,0.07761015327449045
holdout_2025,1234,BWA,false,250,0.0,0.0,0.07804021977880794
holdout_2025,1234,BWA,true,250,0.044,0.013076305220883534,0.08790912565853444
holdout_2025,1234,BXP,false,250,0.0,0.0,0.06949272736714389
holdout_2025,1234,BXP,true,250,0.02,0.007228915662650603,0.07611516148868296
holdout_2025,1234,C,false,250,0.0,0.0,0.08069049457033142
holdout_2025,1234,C,true,250,0.012,0.0037751004016064256,0.08224020358961445
holdout_2025,1234,CAG,false,250,0.0,0.0,0.07436953169313407
holdout_2025,1234,CAG,true,250,0.028,0.007598393574297189,0.07788191343195167
holdout_2025,1234,CAH,false,250,0.0,0.0,0.06737532769361738
holdout_2025,1234,CAH,true,250,0.024,0.006120481927710843,0.07263794412119316
holdout_2025,1234,CAT,false,250,0.0,0.0,0.06660311633990328
holdout_2025,1234,CAT,true,250,0.012,0.0038554216867469878,0.07266411772184898
holdout_2025,1234,CB,false,250,0.0,0.0,0.06372981183575085
holdout_2025,1234,CB,true,250,0.016,0.0054618473895582335,0.06552884792600341
holdout_2025,1234,CBOE,false,250,0.0,0.0,0.07119971733079787
holdout_2025,1234,CBOE,true,250,0.044,0.012305220883534135,0.07952060888163902
holdout_2025,1234,CCI,false,250,0.0,0.0,0.07333966676699745
holdout_2025,1234,CCI,true,250,0.052,0.014602409638554218,0.08252885712576992
holdout_2025,1234,CCL,false,250,0.0,0.0,0.07615923053870284
holdout_2025,1234,CCL,true,250,0.048,0.01622489959839358,0.0860555659375089
holdout_2025,1234,CDNS,false,250,0.0,0.0,0.06432591729889632
holdout_2025,1234,CDNS,true,250,0.028,0.009461847389558232,0.07078804886927278
holdout_2025,1234,CDW,false,250,0.0,0.0,0.06348901503160631
holdout_2025,1234,CDW,true,250,0.024,0.0075020080321285135,0.06877475947797547
holdout_2025,1234,CE,false,250,0.0,0.0,0.06625863002319866
holdout_2025,1234,CE,true,250,0.024,0.008963855421686746,0.07135291060913548
holdout_2025,1234,CF,false,250,0.0,0.0,0.06348996301356555
holdout_2025,1234,CF,true,250,0.024,0.0067791164658634545,0.07083589539386696
holdout_2025,1234,CHD,false,250,0.0,0.0,0.06619300669199274
holdout_2025,1234,CHD,true,250,0.024,0.007068273092369479,0.06752315734304913
holdout_2025,1234,CHRW,false,250,0.0,0.0,0.05217535800067546
holdout_2025,1234,CHRW,true,250,0.016,0.005847389558232932,0.057421697747350335
holdout_2025,1234,CHTR,false,250,0.0,0.0,0.062362606435946884
holdout_2025,1234,CHTR,true,250,0.02,0.0056867469879518075,0.06558460482075879
holdout_2025,1234,CI,false,250,0.0,0.0,0.06070627282966856
holdout_2025,1234,CI,true,250,0.016,0.005076305220883534,0.06619109931592772
holdout_2025,1234,CINF,false,250,0.0,0.0,0.0689081469391711
holdout_2025,1234,CINF,true,250,0.016,0.0048192771084337345,0.07324095242462476
holdout_2025,1234,CL,false,250,0.0,0.0,0.0773671260065038
holdout_2025,1234,CL,true,250,0.032,0.008835341365461848,0.08260047174676947
holdout_2025,1234,CLX,false,250,0.0,0.0,0.05894907939136269
holdout_2025,1234,CLX,true,250,0.012,0.002859437751004016,0.06130782876217239
holdout_2025,1234,CMA,false,250,0.0,0.0,0.073483334994152
holdout_2025,1234,CMA,true,250,0.02,0.006522088353413655,0.07691579864386186
holdout_2025,1234,CMCSA,false,250,0.0,0.0,0.06294736894824304
holdout_2025,1234,CMCSA,true,250,0.04,0.013526104417670683,0.07371334077192095
holdout_2025,1234,CME,false,250,0.0,0.0,0.07501953785375379
holdout_2025,1234,CME,true,250,0.012,0.004417670682730923,0.07881370102686122
holdout_2025,1234,CMG,false,250,0.0,0.0,0.061465029871689225
holdout_2025,1234,CMG,true,250,0.028,0.009975903614457831,0.06851689299175515
holdout_2025,1234,CMI,false,250,0.0,0.0,0.06779140198787012
holdout_2025,1234,CMI,true,250,0.028,0.007967871485943776,0.07334013167418547
holdout_2025,1234,CMS,false,250,0.0,0.0,0.07549240885860342
holdout_2025,1234,CMS,true,250,0.02,0.004755020080321285,0.07768424250737588
holdout_2025,1234,CNC,false,250,0.0,0.0,0.058347474218932514
holdout_2025,1234,CNC,true,250,0.024,0.007421686746987952,0.06440076909078289
holdout_2025,1234,CNP,false,250,0.0,0.0,0.07046528413128691
holdout_2025,1234,CNP,true,250,0.028,0.006666666666666667,0.07432464665379097
holdout_2025,1234,COF,false,250,0.0,0.0,0.0953069053335831
holdout_2025,1234,COF,true,250,0.036,0.008658634538152611,0.09900916666676354
holdout_2025,1234,COO,false,250,0.0,0.0,0.06316326271803742
holdout_2025,1234,COO,true,250,0.024,0.008273092369477911,0.07001872283094003
holdout_2025,1234,COP,false,250,0.0,0.0,0.0722222123648073
holdout_2025,1234,COP,true,250,0.028,0.006184738955823292,0.07770994067200514
holdout_2025,1234,COST,false,250,0.0,0.0,0.08027593569668443
holdout_2025,1234,COST,true,250,0.028,0.006698795180722891,0.08536651847475923
holdout_2025,1234,CPB,false,250,0.0,0.0,0.07338143185268726
holdout_2025,1234,CPB,true,250,0.02,0.007020080321285141,0.07748600017914958
holdout_2025,1234,CPRT,false,250,0.0,0.0,0.06128473945991772
holdout_2025,1234,CPRT,true,250,0.024,0.007903614457831325,0.06663946599787236
holdout_2025,1234,CRL,false,250,0.0,0.0,0.06849442259247529
holdout_2025,1234,CRL,true,250,0.012,0.0032289156626506025,0.07174258152675836
holdout_2025,1234,CRM,false,250,0.0,0.0,0.059744147345487525
holdout_2025,1234,CRM,true,250,0.02,0.004835341365461847,0.061071818734184005
holdout_2025,1234,CSCO,false,250,0.0,0.0,0.06533186834008933
holdout_2025,1234,CSCO,true,250,0.024,0.00669879518072289,0.06948260245625545
holdout_2025,1234,CSX,false,250,0.0,0.0,0.07066746399441404
holdout_2025,1234,CSX,true,250,0.04,0.012240963855421685,0.08056845430519254
holdout_2025,1234,CTAS,false,250,0.0,0.0,0.08962031954889299
holdout_2025,1234,CTAS,true,250,0.024,0.008369477911646588,0.09428142660868692
holdout_2025,1234,CTSH,false,250,0.0,0.0,0.05788563529171892
holdout_2025,1234,CTSH,true,250,0.016,0.004273092369477912,0.05998883217981978
holdout_2025,1234,CVS,false,250,0.0,0.0,0.06506547207484274
holdout_2025,1234,CVS,true,250,0.02,0.006136546184738956,0.06807007882512287
holdout_2025,1234,CVX,false,250,0.0,0.0,0.0692117809616372
